0,1,2,3,4,5,6,7,8,9,10
0,0,0,0.018077,0,0,0,0.00026283,0.3815,0,0.04458
0,0,0,0,0,0,0,0.076677,0.41829,0,0
0,0,0,0,0,0,0,0.15847,0.44627,0,0
0,0,0,0,0,0,0,0.20657,0.49963,0,0
0,0,0,0,0,0.037702,0,0.19603,0.58721,0,0
0,0,0,0,0,0.14772,0,0.12488,0.67242,0,0
0,0,0,0,0,0.26486,0,0.026635,0.69758,0,0
0,0,0,0,0,0.44895,0,0,0.64485,0,0
0,0,0,0,0,0.73321,0,0,0.56389,0,0
0,0,0,0,0,1.0913,0,0,0.52421,0,0
0,0,0,0,0,1.4695,0,0,0.54959,0,0
0,0,0,0,0,1.8329,0,0,0.60044,0,0
0,0,0,0,0,2.1691,0,0,0.61412,0,0
0,0,0,0,0,2.4683,0,0,0.57136,0,0
0,0,0.14857,0,0,2.7268,0,0,0.5132,0.020597,0
0,0,0.39648,0,0,2.9613,0,0,0.48754,0.16526,0
0,0,0.54901,0,0,3.1842,0,0,0.49711,0.36008,0
0,0,0.51194,0,0,3.3473,0,0,0.50146,0.54518,0
0,0,0.35307,0,0.090007,3.3381,0,0,0.46133,0.69731,0
0,0,0.21081,0,0.22319,3.0799,0,0,0.37483,0.84535,0
0,0,0.1445,0,0.30119,2.6447,0.078527,0,0.2647,1.0264,0
0,0.11447,0.11076,0,0.3004,2.2249,0.71511,0,0.14532,1.2332,0
0,0.31038,0.045218,0,0.23748,1.97,1.4636,0,0.026824,1.4108,0
0.15182,0.4456,0,0.10256,0.15479,1.863,2.096,0,0,1.5076,0
0.40288,0.4588,0,0.32523,0.092327,1.7451,2.5395,0,0,1.5182,0
0.63779,0.42371,0,0.54962,0.06613,1.4635,2.8397,0,0,1.4661,0
0.83041,0.46796,0,0.72175,0.069464,1.0188,3.0446,0,0,1.3566,0
1.0183,0.65529,0,0.81355,0.084042,0.55564,3.1421,0,0,1.1705,0
1.2528,0.92761,0,0.83142,0.089114,0.21338,3.1069,0,0,0.91514,0
1.5361,1.1364,0,0.81016,0.079205,0.023108,2.9734,0,0,0.65911,0
1.8003,1.1809,0,0.80015,0.073145,0,2.8273,0,0,0.48947,0
1.96,1.0912,0,0.84752,0.10104,0,2.7299,0,0,0.43758,0
1.9984,0.95321,0,0.9682,0.1898,0,2.6764,0.033658,0,0.45643,0
1.9967,0.79989,0,1.1295,0.34461,0,2.6335,0.11181,0,0.45321,0
2.0683,0.59702,0,1.2628,0.53798,0,2.5972,0.19281,0,0.36632,0
2.2654,0.31551,0,1.3094,0.73551,0,2.59,0.27076,0,0.22771,0
2.537,0.020216,0,1.2546,0.92252,0,2.6,0.32893,0,0.11975,0
2.7664,0,0,1.1106,1.091,0,2.5494,0.33649,0,0.081242,0
2.8587,0,0,0.88217,1.2081,0,2.3534,0.27096,0,0.089364,0
2.8009,0,0,0.57449,1.2187,0,2.0148,0.14509,0,0.094732,0
2.6423,0,0,0.23764,1.0922,0,1.6326,0.013727,0,0.060571,0
2.4323,0,0,0,0.86135,0,1.303,0,0,0.0057952,0
2.1844,0,0,0,0.60239,0,1.0304,0,0,0,0
1.8849,0,0,0,0.37851,0,0.74613,0,0,0,0
1.5199,0,0,0,0.20807,0,0.40929,0,0,0,0
1.0944,0,0,0,0.077498,0,0.083345,0,0,0,0
0.64482,0,0,0,0,0,0,0,0,0,0.010747
0.24779,0,0,0,0,0,0,0,0,0,0.082135
0.0066925,0,0,0,0,0,0,0,0,0,0.13063
0,0,0,0,0,0,0,0,0,0,0.15914
0,0,0,0,0,0,0,0,0,0,0.20345
0,0,0,0,0,0,0,0,0,0,0.28109
0,0,0,0,0,0.0030052,0,0,0,0,0.3754
0,0,0,0,0,0,0,0,0,0,0.46324
0,0,0,0,0,0,0,0,0,0,0.54702
0,0,0,0,0,0,0,0,0,0,0.63779
0,0,0,0,0,0.028663,0,0,0,0,0.70923
0,0,0,0,0,0.06145,0,0,0,0,0.69307
0,0,0,0,0,0.044723,0,0,0,0,0.5426
0,0,0,0,0,0,0,0,0,0,0.29633
0,0,0,0,0,0,0,0,0,0,0.061738
0,0,0,0,0,0,0,0.038849,0,0,0
0,0,0,0,0,0,0,0.1318,0,0,0
0,0,0,0,0,0,0,0.25372,0,0.014278,0
0,0,0,0,0,0,0,0.38323,0,0.074521,0
0,0,0,0,0,0,0,0.49065,0.071719,0.068607,0
0,0,0,0,0,0,0,0.56456,0.1275,0,0
0,0,0,0,0,0,0,0.61682,0.13765,0,0
0,0,0,0,0,0,0,0.65768,0.12428,0,0
0,0,0,0,0,0,0,0.67314,0.10787,0,0
0,0,0,0,0,0,0,0.63389,0.093719,0,0
0,0,0,0,0,0,0,0.52849,0.077542,0,0
0,0,0,0,0,0,0,0.38164,0.05354,0,0
0,0,0,0,0,0,0,0.23388,0.021672,0,0
0,0,0,0,0,0,0,0.10947,0,0,0
0,0,0,0,0,0,0,0.01473,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0.12412,0,0,0,0,0,0,0,0
0,0,0.43283,0,0,0,0,0,0,0,0
0,0,0.80956,0,0,0,0,0,0,0,0
0,0,1.1211,0,0,0,0,0,0,0,0
0,0,1.238,0,0,0,0,0,0,0,0
0,0,1.1313,0,0,0,0,0,0,0,0
0,0,0.87995,0,0,0,0,0,0,0,0
0,0,0.58471,0,0,0,0,0,0,0,0
0,0,0.30458,0,0,0,0,0,0,0,0
0,0,0.07811,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.013016,0
0,0,0,0,0,0,0,0,0,0.033175,0
0,0,0,0,0,0,0,0,0,0.034511,0
0,0,0,0,0,0,0,0,0,0.039612,0
0,0,0,0,0,0,0,0,0,0.044801,0
0,0,0,0,0,0,0,0,0,0.01573,0
0,0,0,0,0,0,0,0,0,0,0
0,0.25364,0,0,0,0,0,0,0,0,0
0,0.53793,0,0,0,0,0,0,0,0,0
0,0.64201,0,0,0,0,0,0,0,0,0
0,0.57286,0,0,0,0,0,0,0,0,0
0,0.42636,0,0,0,0,0,0,0,0,0
0,0.27408,0,0,0,0,0,0,0,0,0
0,0.14399,0,0,0,0,0,0,0,0,0.0569
0,0.05627,0,0,0,0,0.016654,0,0,0,0.16553
0,0.023787,0,0,0,0,0.10905,0,0,0,0.30155
0,0.035229,0,0,0,0,0.19178,0,0,0,0.47122
0,0.067856,0,0,0.0033662,0,0.31419,0,0,0,0.66288
0,0.082543,0,0,0.15777,0,0.50888,0.0035382,0,0,0.8685
0,0.062227,0,0,0.32717,0.0059124,0.74646,0.062334,0,0,1.0946
0,0.030782,0,0,0.47207,0.013581,0.96465,0.11569,0,0,1.3361
0,0.010255,0,0,0.59567,0,1.1305,0.16469,0,0,1.5574
0,0,0,0,0.69434,0,1.255,0.23234,0,0,1.7217
0,0,0,0,0.75554,0,1.3546,0.33206,0,0,1.8334
0,0,0,0,0.78481,0,1.4204,0.44494,0,0,1.9233
0,0,0,0,0.80485,0,1.4303,0.52711,0,0,1.9885
0.245,0,0,0,0.81778,0,1.371,0.55007,0,0,1.9746
0.51596,0,0,0,0.78711,0,1.2342,0.52919,0,0,1.8374
0.6894,0,0,0,0.67738,0,1.0024,0.5035,0,0,1.6091
0.83034,0,0,0,0.50652,0,0.66894,0.49111,0,0,1.3709
1.0553,0,0,0,0.33343,0,0.2873,0.46894,0,0,1.1677
1.3936,0,0,0,0.19471,0,0.00033615,0.39614,0,0,0.98105
1.7394,0,0,0,0.080771,0,0,0.26123,0,0,0.78951
1.9517,0,0,0,0,0,0,0.1039,0,0,0.62577
2.0141,0,0,0,0,0,0,0,0,0,0.54508
2.0559,0,0,0,0,0,0,0,0,0,0.54678
2.2105,0,0,0,0,0,0,0,0,0.083163,0.5444
2.4842,0,0,0,0,0,0,0,0,0.3664,0.42963
2.7547,0,0,0,0,0,0,0,0,0.64588,0.19813
2.8913,0,0,0,0,0,0,0,0,0.85265,0
2.8723,0,0,0,0,0,0,0,0,0.97724,0
2.776,0,0,0,0,0,0,0,0,1.0276,0
2.6797,0,0,0,0,0,0,0,0,1.01,0
2.595,0,0,0,0,0,0,0,0,0.94295,0
2.4869,0,0,0,0,0,0,0,0,0.86742,0
2.3196,0,0,0,0,0,0,0,0,0.8273,0
2.0735,0,0,0,0,0,0,0,0.048098,0.84133,0
1.7428,0,0,0,0,0,0,0,0.21783,0.89628,0
1.3543,0,0,0,0,0,0,0,0.45358,0.9625,0
0.98713,0,0,0,0,0,0,0,0.73553,1.0104,0
0.7369,0,0,0,0,0,0,0,1.019,1.0111,0
0.63898,0,0,0,0,0,0,0,1.25,0.9327,0
0.63111,0.010891,0,0,0,0,0,0,1.4084,0.75887,0
0.58582,0.078209,0,0,0,0,0,0,1.5263,0.51957,0
0.41535,0.14195,0,0,0,0,0,0,1.6521,0.28771,0
0.17024,0.12534,0,0.018872,0,0,0,0,1.7994,0.12501,0
0,0.02056,0,0.11981,0,0,0,0,1.937,0.036259,0
0,0,0,0.20016,0,0,0,0,2.0309,0,0
0,0,0,0.27952,0,0,0,0,2.0897,0,0
0,0,0,0.39759,0,0,0,0,2.1504,0,0
0,0,0,0.5776,0,0,0,0,2.2228,0,0
0,0,0,0.83565,0,0,0,0,2.2627,0,0
0,0,0,1.207,0,0,0,0,2.2173,0,0
0,0,0,1.734,0,0,0,0,2.0957,0,0
0,0,0,2.4004,0,0,0,0,1.9748,0,0
0,0,0,3.0815,0,0,0,0,1.9252,0,0
0,0,0,3.5996,0,0,0,0,1.9412,0,0
0,0,0,3.8589,0,0,0,0,1.9485,0,0
0,0,0,3.9161,0,0,0,0,1.8811,0,0
0,0,0,3.9113,0,0,0,0,1.7467,0,0
0,0,0.030664,3.9482,0,0,0,0,1.6064,0,0
0,0,0.14641,4.0461,0,0,0,0,1.5003,0,0
0,0,0.20234,4.1779,0,0,0,0,1.4085,0,0
0,0.085942,0.1749,4.3152,0,0,0,0,1.2835,0,0
0,0.34332,0.14133,4.4218,0,0,0,0,1.1067,0,0
0,0.50861,0.18325,4.4254,0,0,0,0,0.90446,0,0
0,0.45949,0.32708,4.2411,0,0,0,0,0.71358,0,0
0,0.24274,0.51418,3.851,0,0,0,0,0.54757,0,0
0,0.015931,0.63552,3.3437,0.098078,0,0,0,0.40054,0,0
0,0,0.64678,2.8489,0.2631,0,0,0,0.26835,0,0
0,0,0.60191,2.4321,0.41565,0,0,0,0.15388,0,0
0,0,0.57071,2.0653,0.53902,0,0,0,0.057775,0,0
0,0,0.56646,1.6946,0.61957,0,0,0,0,0,0
0,0,0.55901,1.3163,0.62581,0,0,0,0,0,0.0024037
0,0,0.53586,0.97313,0.52861,0,0,0,0,0,0
0,0,0.52787,0.68402,0.34775,0,0.014438,0,0,0,0
0,0,0.56437,0.40919,0.15701,0,0.3085,0,0,0,0
0,0,0.61507,0.11145,0.025744,0,0.6432,0,0,0,0.0013745
0,0,0.59316,0,0,0,0.81908,0,0,0,0.013649
0,0,0.44197,0,0,0,0.79808,0,0,0,0.034291
0,0,0.21396,0,0,0,0.64343,0,0,0,0.077005
0,0,0.028491,0,0,0,0.40593,0,0,0,0.1432
0,0,0,0,0,0,0.12106,0,0,0,0.19282
0,0,0,0,0,0,0,0,0,0,0.17138
0,0,0,0,0,0,0,0,0,0,0.077415
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.026103,0
0,0,0,0,0,0,0,0,0,0.029789,0
0,0,0,0,0,0,0,0,0,0.008612,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.010227,0
0,0,0,0,0,0,0,0,0,0.071421,0
0,0,0,0,0,0,0,0.033423,0,0.14129,0
0,0.034274,0,0,0,0,0,0.13066,0,0.16836,0
0,0.27935,0,0,0,0,0,0.21968,0,0.1352,0
0,0.55317,0,0,0.022822,0,0,0.294,0,0.070071,0
0,0.71586,0,0,0.14083,0.0096467,0,0.34465,0,0.016606,0
0,0.71851,0,0,0.25044,0.14204,0,0.36345,0,0,0
0,0.64911,0,0,0.34296,0.25984,0,0.35809,0,0,0
0.1207,0.62817,0,0,0.43278,0.30159,0,0.34818,0,0.0043684,0
0.26277,0.68663,0,0,0.52081,0.30104,0,0.34306,0,0.021326,0
0.36664,0.74703,0,0,0.58545,0.32254,0,0.32972,0,0.031509,0
0.48616,0.70873,0,0,0.60095,0.37514,0,0.28857,0,0.021054,0
0.64096,0.5629,0,0,0.56028,0.39692,0,0.22083,0,0,0.11419
0.79741,0.40155,0,0,0.47684,0.33076,0,0.15065,0,0,0.43441
0.9254,0.319,0,0,0.3658,0.2075,0,0.095987,0,0,0.79345
1.0536,0.34787,0,0,0.23072,0.10715,0,0.04894,0,0,1.141
1.2466,0.47324,0,0,0.077631,0.057135,0,0,0,0,1.4852
1.5304,0.65084,0,0,0,0.020948,0,0,0,0,1.8405
1.8529,0.82201,0,0,0,0,0,0,0,0,2.1639
2.1266,0.94175,0,0,0,0,0,0,0,0,2.3666
2.3122,1.005,0,0,0,0,0,0,0,0,2.4026
2.4398,1.044,0,0,0,0,0,0,0,0,2.3207
2.545,1.0832,0,0,0,0,0,0,0,0,2.2034
2.6111,1.0867,0,0,0,0,0,0,0,0,2.0766
2.5937,0.96512,0,0,0,0,0,0,0,0,1.9048
2.4943,0.67129,0,0,0,0,0,0,0,0,1.667
2.3805,0.29213,0,0,0,0,0,0,0,0,1.3978
2.3139,0.011769,0,0,0,0,0,0,0,0,1.1398
2.2687,0,0,0,0,0,0,0,0,0,0.88597
2.138,0,0,0,0,0,0,0,0,0,0.6054
1.8358,0,0.031428,0,0,0,0,0,0,0,0.3155
1.3918,0,0.16038,0,0,0,0,0,0,0,0.088851
0.93039,0,0.27285,0,0,0,0,0,0,0,0
0.55987,0,0.24207,0,0,0,0,0,0,0,0
0.30536,0,0.068534,0,0,0,0,0,0.0065932,0,0
0.13776,0,0,0,0,0,0,0,0.054144,0,0
0.032909,0,0,0,0,0,0,0,0.12293,0,0
0,0,0,0,0,0,0,0,0.20071,0,0
0,0,0,0,0,0,0,0,0.26683,0,0
0,0,0,0,0,0.033958,0,0,0.31017,0,0
0,0,0,0,0,0.090421,0,0,0.33701,0,0
0.0064337,0,0,0,0,0.15172,0,0.048472,0.35937,0,0
0.063188,0,0,0,0,0.17325,0,0.13326,0.3807,0,0
0.17303,0,0,0,0,0.12038,0,0.2097,0.39411,0,0
0.31111,0,0,0,0,0.026429,0,0.26637,0.39194,0.012185,0
0.41889,0,0,0,0,0,0,0.30952,0.37338,0.11512,0
0.4654,0,0,0,0,0,0,0.35154,0.34119,0.19771,0
0.49176,0,0,0,0,0,0,0.38805,0.29303,0.24276,0
0.5733,0,0,0,0,0,0,0.38924,0.22093,0.26343,0
0.74278,0,0,0,0,0.04244,0,0.32414,0.12388,0.26152,0
0.94261,0,0,0,0,0.15928,0,0.19895,0.024285,0.21916,0
1.0555,0,0,0,0,0.24182,0,0.063749,0,0.12697,0
1.011,0.078776,0,0,0,0.22804,0,0,0,0.019001,0
0.85243,0.22544,0,0,0,0.12613,0,0,0,0,0
0.68603,0.20389,0,0,0,0.0078425,0,0,0,0,0
0.58673,0.096015,0.088781,0,0,0,0,0,0,0,0
0.56522,0.027446,0.10147,0,0,0,0,0,0,0,0
0.59556,0.010436,0.00050834,0,0,0,0,0,0,0,0
0.6464,0,0,0,0,0,0.010282,0,0,0,0
0.68733,0,0,0,0,0,0.11787,0,0,0,0
0.68009,0,0,0,0,0,0.21812,0,0,0,0
0.58647,0,0,0,0,0,0.32124,0,0,0,0
0.40159,0,0,0,0,0,0.42409,0,0,0,0
0.17576,0,0,0,0,0,0.46997,0.031883,0,0,0
0.0016214,0,0,0,0,0,0.41383,0.11104,0,0,0
0,0,0,0,0,0,0.30581,0.20459,0,0,0
0,0,0,0,0,0,0.25155,0.27249,0,0,0
0,0,0,0,0,0,0.30145,0.29516,0,0,0
0,0,0,0.10677,0,0,0.3985,0.29024,0,0,0
0,0,0,0.23442,0,0,0.39884,0.28971,0,0,0
0,0,0,0.3092,0,0,0.22388,0.30886,0,0,0
0,0,0,0.34491,0,0,0.0027483,0.33705,0,0,0
0,0,0,0.3777,0,0,0,0.35218,0,0,0.087209
0,0,0,0.42454,0,0,0,0.34334,0,0,0.33157
0,0,0,0.45449,0,0,0,0.31872,0,0,0.46166
0,0,0,0.40139,0,0,0,0.29192,0,0,0.44632
0,0,0,0.23106,0,0,0,0.26498,0,0,0.37608
0,0,0,0.019807,0,0,0,0.22651,0,0,0.33644
0,0,0,0,0,0,0,0.16605,0,0,0.33706
0,0,0,0,0,0,0,0.090448,0,0,0.33656
0,0,0,0,0,0,0,0.024361,0,0,0.30488
0,0.11823,0,0,0,0,0,0,0,0,0.25548
0,0.35508,0,0,0.0046732,0,0,0,0,0,0.21358
0,0.55505,0,0,0.11078,0,0,0,0,0,0.17183
0,0.72971,0,0,0.29387,0.0081845,0,0,0,0,0.095437
0,0.94464,0,0,0.51926,0.10302,0,0,0,0.0062394,0
0,1.2356,0,0,0.71236,0.22636,0,0,0,0.063482,0
0,1.5606,0,0,0.81138,0.34419,0,0,0,0.17429,0
0,1.8628,0,0,0.81724,0.40864,0,0,0,0.33109,0
0,2.1683,0,0,0.78331,0.39507,0,0,0,0.47133,0
0,2.5586,0,0,0.76577,0.32244,0,0,0.041447,0.53371,0
0,3.0269,0,0,0.78311,0.22795,0,0,0.1514,0.53318,0
0,3.4097,0,0,0.80709,0.13091,0,0,0.28108,0.5453,0
0,3.532,0,0,0.78791,0.031659,0,0,0.44181,0.61883,0
0,3.4183,0,0,0.70366,0,0,0,0.62526,0.71831,0
0,3.2807,0,0,0.59001,0,0,0,0.79437,0.75518,0
0,3.2854,0,0,0.50937,0,0,0,0.91941,0.69262,0
0,3.3902,0,0,0.49117,0,0,0,1.0071,0.59803,0
0,3.4213,0,0,0.50748,0,0,0,1.0815,0.56449,0
0,3.2869,0,0,0.50419,0,0,0,1.1449,0.60833,0
0,3.071,0,0,0.46163,0,0,0,1.1686,0.65092,0
0,2.9074,0,0,0.41507,0,0,0,1.127,0.59625,0
0,2.8242,0,0,0.40597,0,0,0,1.0281,0.43791,0
0,2.7474,0,0,0.43274,0,0,0,0.90195,0.25752,0
0,2.6222,0,0,0.46042,0,0,0,0.76364,0.11963,0
0,2.4834,0,0,0.47851,0,0,0,0.60233,0.022039,0
0,2.3949,0,0,0.53639,0,0,0,0.40914,0,0
0,2.3598,0,0,0.70604,0,0,0,0.20798,0,0
0,2.3174,0,0,1.0096,0,0,0,0.048738,0,0
0,2.2091,0,0,1.3742,0,0,0,0,0,0
0,2.0173,0,0,1.6775,0,0,0,0,0,0
0,1.7403,0,0,1.8532,0,0,0,0,0,0
0,1.3689,0,0,1.9314,0,0,0,0,0,0
0,0.92026,0,0,1.9791,0,0,0,0,0,0
0,0.47167,0,0,2.0303,0,0,0,0,0,0
0,0.12519,0,0,2.0777,0,0,0,0,0,0
0,0,0,0,2.1097,0,0.04184,0,0,0,0
0,0,0,0,2.1386,0,0.21172,0,0,0,0
0,0,0,0,2.1951,0,0.25075,0,0.019594,0,0
0,0,0,0,2.3049,0,0.12128,0,0.063022,0,0
0,0,0,0,2.4686,0,0,0,0.10545,0,0
0,0,0,0,2.6559,0,0,0,0.16608,0,0
0,0,0,0,2.8212,0,0,0,0.27136,0,0
0,0,0,0,2.9387,0,0,0,0.43188,0,0
0.0055003,0,0,0,3.0331,0,0,0,0.62146,0,0
0,0,0,0,3.1655,0,0,0,0.78251,0,0
0,0,0,0,3.3744,0,0.18159,0,0.86394,0,0
0,0,0,0,3.6229,0,0.52863,0,0.85578,0,0
0.02967,0,0,0,3.8076,0,0.80728,0,0.78534,0,0
0.071524,0,0,0,3.8344,0,0.95284,0,0.6866,0,0
0.056771,0,0,0.013484,3.6912,0,1.0141,0,0.58073,0,0
0.0014158,0,0,0.14181,3.4466,0,1.0822,0,0.4799,0,0
0,0,0,0.28896,3.1815,0,1.2066,0,0.39295,0,0
0,0,0,0.42742,2.9273,0,1.3599,0,0.31556,0,0
0,0,0,0.51288,2.6578,0,1.4675,0,0.21995,0,0
0,0,0,0.51187,2.3271,0.0061299,1.4794,0,0.077887,0,0
0,0,0,0.44129,1.9192,0.12638,1.4198,0,0,0,0
0,0,0,0.34737,1.4742,0.34858,1.3614,0,0,0,0
0,0,0,0.25029,1.0673,0.68952,1.351,0,0,0,0
0,0,0,0.13309,0.75459,1.1546,1.3615,0,0,0,0
0,0,0,0.0039207,0.53089,1.6963,1.3169,0,0,0,0
0,0,0,0,0.34425,2.205,1.1735,0,0,0,0
0,0,0,0,0.15515,2.5626,0.97436,0,0,0,0
0,0,0.30402,0,0.00064955,2.7245,0.8066,0,0,0,0
0,0,0.80845,0,0,2.741,0.71096,0,0,0,0
0,0,1.1512,0,0,2.6905,0.64732,0,0,0,0
0,0,1.2392,0,0,2.5955,0.54681,0,0,0,0
0,0,1.1166,0,0,2.4114,0.39851,0,0,0,0
0,0,0.85308,0,0,2.0955,0.26813,0,0,0,0
0,0,0.50928,0,0,1.6727,0.21959,0,0,0,0
0,0,0.17537,0,0,1.2224,0.25407,0,0,0,0
0,0,0,0,0,0.81314,0.31795,0,0,0,0
0,0,0,0,0,0.472,0.35098,0,0,0,0
0,0,0,0,0,0.21201,0.35006,0,0,0,0
0,0,0,0,0,0.053771,0.3524,0,0,0,0
0,0,0,0,0,0,0.3494,0,0,0,0
0,0,0,0,0,0,0.25421,0,0,0,0
0,0,0,0,0,0.0053511,0.026004,0,0,0,0
0,0,0,0,0,0.0089238,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.039071,0,0,0,0,0
0,0,0,0,0,0.10383,0,0,0,0,0
0,0,0,0,0,0.12207,0,0,0,0,0
0,0,0,0,0,0.049965,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.022075
0,0,0,0.0015783,0,0,0,0,0,0,0.041245
0,0,0,0.21519,0,0,0,0,0,0,0.049331
0,0,0,0.43362,0,0,0,0,0,0,0.10446
0,0,0,0.59024,0,0,0,0,0,0,0.24779
0,0,0,0.68396,0,0,0,0,0,0,0.44661
0,0,0,0.72693,0,0,0,0,0,0,0.61346
0,0,0,0.73615,0,0,0,0,0,0,0.7033
0,0,0,0.73771,0,0,0,0,0,0,0.7362
0,0.080669,0,0.75518,0,0,0,0,0,0,0.72582
0,0.23474,0,0.78676,0,0,0,0,0,0,0.63716
0,0.3895,0,0.80146,0,0,0,0,0,0,0.44202
0,0.62355,0,0.76889,0,0,0,0,0,0,0.19547
0,0.96506,0,0.69447,0,0,0,0,0,0,0.014623
0,1.3312,0,0.61525,0,0,0,0,0.011768,0,0
0,1.5981,0,0.55848,0,0,0,0,0.14714,0,0
0,1.7253,0,0.51024,0,0,0,0,0.36447,0,0
0,1.7743,0,0.42468,0,0,0,0,0.6727,0,0
0,1.8155,0.059878,0.26621,0,0,0,0,1.0619,0,0
0,1.8571,0.17271,0.057487,0,0,0,0,1.4835,0,0
0,1.8695,0.19201,0,0,0,0,0,1.8574,0,0
0,1.8492,0.093353,0,0,0,0,0,2.1091,0,0
0,1.8321,0,0,0,0,0,0,2.2193,0,0
0,1.8432,0,0,0,0,0,0,2.2395,0,0
0,1.8519,0,0,0,0,0,0,2.2528,0,0
