0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23294,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13123,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.13279,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.39096,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.47991,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.40124,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.19019,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077385,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24397,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37429,0,0,0,0,0
0,0,0,0,0,0,0,0.087372,0,0,0,0,0,0,0.45772,0,0,0,0,0
0,0,0,0,0,0,0,0.17103,0,0,0,0,0,0,0.4921,0,0,0,0,0
0,0,0,0,0,0,0,0.13432,0,0,0,0,0,0,0.48259,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43994,0,0,0,0,0
0,0,0,0,0,0,0.18872,0,0,0,0,0,0,0,0.37796,0,0,0,0,0
0,0,0,0,0,0,0.38304,0,0,0,0,0,0,0,0.31065,0,0,0,0,0
0,0,0,0,0,0,0.47252,0,0,0,0,0,0,0,0.24946,0,0,0,0,0
0,0,0,0,0,0,0.44027,0,0,0,0,0,0,0,0.20125,0,0,0,0,0
0,0,0,0,0,0,0.29314,0,0,0,0,0,0,0,0.16728,0,0,0,0,0
0,0,0,0,0,0,0.060515,0,0,0,0,0,0,0,0.14334,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12088,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088987,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037199,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.090192,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.04462,0,0,0,0.16494,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.47251,0,0,0,0.20061,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.86283,0,0,0,0.19213,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.1731,0,0,0,0.13806,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.376,0,0,0,0.040953,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.4572,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.4142,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.2556,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.99825,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.66558,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.28561,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.097411,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.27106,0,0,0,0,0,0,0,0,0,0.14834,0,0
0,0,0,0,0,0,0,0.32619,0,0,0,0,0,0,0,0,0,0.38721,0,0
0,0,0,0,0,0,0,0.2427,0,0,0,0,0,0,0,0,0,0.51012,0,0
0,0,0,0,0,0,0,0.029308,0,0,0,0,0,0,0.15347,0,0,0.49416,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29258,0,0,0.33738,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36468,0,0,0.061667,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35627,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26318,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091999,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.16481,0,0.012955,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.22238,0,0.011777,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.16058,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.004364,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.13127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.26809,0,0,0,0,0,0.20379,0,0,0,0,0,0,0,0,0,0,0
0,0,0.39186,0,0,0,0.005324,0.13662,0.34871,0,0,0,0,0,0,0,0,0,0,0
0,0,0.50004,0,0,0,0,0.31074,0.35225,0,0,0,0,0,0,0,0,0,0,0
0,0,0.58675,0,0,0,0,0.36122,0.20867,0,0,0,0,0,0,0,0,0,0,0.032433
0,0,0.64342,0,0,0,0,0.29388,0,0,0,0,0,0,0,0,0,0,0,0.039836
0,0,0.66045,0,0,0,0,0.13673,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.6293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.54468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.4061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.2191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.12994,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.32491,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.44698,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.46415,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.36362,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.1545,0,0,0,0,0,0,0,0,0,0.046334,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034392,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.068039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.092402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.16075,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.43502,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.61455,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.68116,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.63024,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.47043,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.2235,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03207,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41965,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7208,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88365,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87923,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70088,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36577,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038759
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0015619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.077161,0,0,0,0,0,0,0,0,0,0,0,0.027038,0,0
0,0,0,0,0,0.18465,0,0,0,0,0,0,0,0,0,0,0,0.1933,0,0
0,0,0,0,0,0.31315,0,0,0,0,0,0,0,0,0,0,0,0.21519,0,0
0,0,0,0,0,0.44748,0,0,0,0,0,0,0,0,0,0,0,0.090411,0,0
0,0,0,0,0,0.57011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.66415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.71649,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.72015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.67569,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.59113,0,0,0,0,0,0,0,0,0.014585,0,0,0,0,0
0,0,0,0,0,0.48051,0,0,0,0,0,0,0,0,0.09079,0,0,0,0,0
0,0,0,0,0,0.36128,0,0,0,0,0,0,0,0,0.15084,0,0,0,0,0
0.035364,0,0,0,0,0.25107,0,0,0,0,0,0,0,0,0.20127,0,0,0,0,0
0.091383,0,0,0,0,0.16435,0,0,0,0,0,0,0,0,0.24637,0,0,0,0,0
0,0,0,0,0,0.10977,0,0,0,0,0,0,0,0,0.28634,0,0,0,0,0
0,0,0,0,0,0.088837,0,0,0,0,0,0,0,0,0.31695,0,0,0,0,0
0,0,0,0,0,0.096163,0,0,0.038796,0,0,0,0,0,0.33018,0,0,0,0,0
0,0,0,0,0,0.12058,0,0,0.086855,0,0,0,0,0,0.31549,0,0,0,0,0
0,0,0,0,0,0.14639,0,0,0.099187,0,0,0,0,0,0.26187,0,0,0,0,0
0,0,0,0,0,0.15572,0,0,0.10031,0,0,0,0,0,0.16033,0,0,0,0,0
0,0,0,0,0,0.1319,0,0,0.10897,0,0,0,0,0,0.0088497,0,0,0,0,0
0,0,0,0,0,0.063214,0,0,0.13283,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.16623,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.1908,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.1794,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.1034,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.20774,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.5352,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.69166,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.6525,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.42483,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.049319,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.024033,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.082294,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.081758,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.020006,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.19261,0,0,0,0,0,0,0,0,0,0,0.21495
0,0,0,0,0,0,0,0,0.48043,0,0,0,0,0,0,0,0,0,0,0.43493
0,0,0,0,0,0,0,0.28209,0.63739,0,0,0,0,0,0,0,0,0,0,0.53475
0,0,0,0,0,0,0,0.66052,0.6669,0,0,0,0,0,0,0,0,0,0,0.50435
0,0,0,0,0,0,0,0.93078,0.59032,0,0,0,0,0,0,0,0,0,0,0.35221
0,0,0,0,0,0,0,1.0785,0.43903,0,0,0,0,0,0,0,0,0,0,0.105
0,0,0,0,0,0,0,1.107,0.24723,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.0327,0.046829,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.8808,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.68036,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.45975,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.24325,0,0.2112,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.049719,0,0.35672,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.40385,0,0,0,0.245,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.34083,0,0,0,0.47153,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.17287,0,0,0,0.5221,0,0,0,0,0,0
0.095332,0,0,0,0,0,0,0,0,0,0,0,0,0.40687,0,0,0,0,0,0
0.23698,0.15033,0,0,0,0,0,0,0,0,0,0,0,0.16592,0,0,0,0,0,0
0.29129,0.22478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25801,0.15531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.017724,0.017722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.38941,0.3894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.65747,0.65746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.77679,0.77678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.73118,0.73118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.53036,0.53036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
