0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0,0,0.0085396,0.099365,0.23027,0.00061811,0,0,0,0,0.33213,0.13798,0,0,0,0,0.022711,0.07883,0,0.099536
0.011482,0,0,0,0.15201,0.62153,0,0,0.011934,0,0,0,0.17694,0,0,0,0,0,0,0,0.43886
0,0,0,0,0.0044147,0.4927,0,0,0.011318,0,0.11517,0,0.016867,0,0,0.00085233,0,0,0,0.037933,0.147
0,0,0,0,0,0.23514,0,0,0.0077906,0,0.082435,0,0,0,0,0.08736,0,0,0,0,0
0,0,0,0,0,0.19859,0,0,0.0062511,0,0,0,0,0,0,0.098205,0.0082873,0.0057509,0.27015,0,0
0,0,0,0,0,0.1143,0,0,0.00072815,0,0,0,0,0,0,0.010516,0,0,0.22266,0.036809,0.65769
0,0.019289,0.037917,0,0,0,0,0,0,0,0.1043,0,0,0,0.077126,0,0,0,0,0.073263,0.81686
0.028941,0.03585,0.18964,0.00053948,0,0,0,0,0,0,0,0,0,0,0.12036,0,0,0.00061624,0,0,0.40467
0.17889,0.066092,0.068406,0.015516,0,0,0,0.050633,0,0.33831,0,0,0,0,0.26085,0,0,0,0,0,0.12602
0.063716,0.084782,0,0,0.17129,0,0,0.067624,0,0.69114,0,0,0.10277,0,0.3301,0,0,0,0,0.018412,0
0,0.069292,0,0,0.24793,0.0065353,0,0.18769,0,0.0070016,0,0,0.25406,0,0.14296,0,0,0,0,0.4667,0
0,0.044334,0,0.01944,0.054233,0.026812,0,0.46872,0,0,0,0.0079277,0.29004,0,0,0.062457,0,0.016272,0.063182,0.28877,0.096275
0,0.01262,0,0.02433,0,0.030321,0,0.66156,0,0,0.043433,0.021161,0.29926,0.37037,0,0,0,0.047471,0.23713,0.088069,0.24092
0,0,0,0,0,0,0,0.67793,0,0,0.37701,0.0028366,0.059614,0.29236,0,0,0,0.029092,0.0885,0.23874,0.14478
0,0,0,0,0,0,0,0.6523,0,0,0.29155,0.048215,0,0,0,0.065936,0,0.017354,0,0.25022,0.051495
0,0,0,0,0,0,0,0.56025,0,0.01666,0,0.11263,0,0,0,0.15664,0,0.021056,0,0,0.015288
0.19982,0,0,0,0,0,0,0.37862,0,0,0,0.082519,0.076005,0,0,0.043807,0,0.0051399,0,0,0
0.88443,0,0,0,0,0,0,0.29638,0,0,0.065602,0.03603,0,0.12649,0,0,0,0,0,0,0
0.96877,0,0.023782,0,0,0,0,0.39017,0,0.080008,0.09815,0.034257,0,0.050734,0,0,0,0,0,0,0
0.57299,0,0.018809,0,0,0,0,0.48924,0,0.34547,0.0072634,0,0,0.20641,0,0,0,0,0,0,0
0.052645,0,0.018519,0,0,0,0,0.50842,0,0,0,0,0.064719,0.37063,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.58862,0,0,0,0,0.00040159,0,0.016112,0,0,0,0,0.30423,0
0,0,0,0,0,0.22223,0,0.75831,0,0,0,0,0.0097136,0,0.013901,0,0,0,0,0.27111,0
0,0,0,0,0,0.3168,0.010529,0.82385,0,0,0,0,0.065941,0,0.1413,0,0,0,0,0,0
0,0,0,0,0.083612,0.07799,0.014095,0.67714,0,0,0,0.050864,0,0,0.33565,0,0,0,0.16437,0,0
0,0.0055699,0,0,0,0.021574,0,0.4469,0,0,0,0.26758,0,0,0.17237,0,0,0,0.25396,0.0019454,0
0,0.048131,0,0,0,0.19131,0.0035723,0.2911,0,0,0,0.055278,0,0,0,0,0,0,0.22955,0.0022412,0.04327
0,0.012247,0,0,0,0.25467,0,0.23187,0,0.10999,0,0,0,0.16052,0,0.0044573,0,0.0068779,0.19606,0,0.13967
0,0,0,0,0,0.070891,0,0.18277,0,0.5572,0,0,0,0,0.17999,0.00687,0,0,0.039925,0,0.12041
0,0.065794,0,0,0,0,0,0.068561,0,0.68862,0,0,0,0,0.18315,0,0,0.0063682,0,0,0
0,0.14475,0,0,0,0,0,0,0,0.25802,0,0,0.030525,0,0.023709,0,0,0.026479,0,0,0
0.18892,0.044348,0,0.00242,0,0.010521,0,0,0,0,0,0,0.078795,0,0,0,0,0.004758,0.0067235,0,0
0.42034,0,0,0,0,0.16356,0,0,0,0.052582,0,0,0.016865,0,0,0.037167,0,0,0.053544,0,0
0.0055249,0,0,0,0,0,0.016904,0,0,0.035196,0.0053219,0.10715,0,0,0,0.064541,0,0,0,0.042237,0
0,0,0,0,0.014568,0,0,0,0,0,0.17494,0.11964,0,0.30911,0,0.03203,0,0,0,0.17716,0
0,0,0,0.036809,0.043988,0,0,0,0,0,0.21768,0.11039,0,0.56859,0,0,0,0,0,0.14417,0
0,0,0,0.024714,0,0,0,0,0,0,0.11829,0.18625,0,0.2854,0,0,0,0,0,0.024345,0
0,0,0,0,0,0.0098489,0.0020305,0,0,0,0,0.051835,0,0.10177,0,0,0,0,0.013473,0,0
0,0,0,0,0,0.036523,0,0,0,0,0,0,0.13506,0.22614,0,0,0,0.021749,0.059462,0,0
0,0,0,0,0.030871,0.084571,0,0,0,0,0,0.047837,0.12632,0.22592,0,0,0,0.070995,0,0,0
0,0,0,0,0.15224,0.21106,0,0,0,0,0,0.4033,0,0,0,0,0,0.049586,0,0.026692,0.088054
0,0,0,0,0.082401,0.14275,0,0,0,0,0,0.28415,0,0,0,0.021897,0,0,0,0,0.17335
0,0,0,0,0,0,0,0,0,0,0.01633,0,0,0,0.13522,0,0,0,0.044286,0,0
0.48443,0,0,0,0,0,0,0,0,0,0.16304,0,0,0,0.00084427,0,0,0,0.10922,0,0
0.23484,0.052445,0,0,0.20647,0.0872,0,0,0,0,0.14793,0,0,0.075427,0.19882,0,0,0,0,0,0
0,0,0,0,0.16824,0.078577,0,0,0,0,0.075938,0,0,0.27047,0.71063,0.0056347,0,0,0,0,0
0,0,0.012583,0,0.0081101,0,0,0,0,0.15728,0.082084,0,0,0.020132,0.47049,0,0.0079028,0,0.0063169,0,0
0.13118,0.092694,0,0,0.0011508,0,0,0,0,0.20194,0.059724,0,0.046443,0,0,0,0.018743,0,0.031798,0.10267,0
0.002185,0.12436,0.012115,0,0,0.0026515,0,0,0,0.072958,0,0,0.20963,0,0,0,0,0,0.030207,0.070471,0.32808
0,0,0.034729,0,0,0.078205,0,0,0,0.15375,0,0,0.42368,0,0,0,0,0,0.091983,0.16643,0.55474
0,0,0,0,0,0,0,0,0,0.029619,0,0,0.30245,0,0,0,0,0,0.16715,0.30273,0.2679
0,0.056743,0,0,0,0,0,0,0,0,0,0,0.00071473,0,0,0.0073497,0,0,0.19533,0.25812,0
0,0.095212,0,0,0,0,0,0,0,0,0.098167,0.015671,0,0,0,0.051398,0,0.0034318,0.23889,0.21274,0
0,0,0,0,0,0.016001,0,0,0,0.013047,0.044188,0.091156,0,0.044301,0,0.044633,0,0.065205,0.22403,0.17034,0.021809
0,0,0,0,0,0.12564,0,0,0,0,0,0.11967,0,0,0,0.079342,0.007859,0.065482,0.032293,0,0.0075939
0,0,0,0,0.16253,0.078787,0,0,0,0,0,0,0.08203,0.11193,0,0.10536,0,0.023642,0,0,0
0,0,0,0,0.11694,0,0,0,0,0,0,0,0.33609,0.37081,0,0.087204,0,0.0056537,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.099052,0.33053,0.0082021,0.078203,0,0,0.0027983,0,0
0,0,0,0,0.016074,0,0,0,0,0,0.046739,0.20994,0,0.28546,0.31049,0.067458,0,0,0.091366,0,0
0,0,0,0,0.071807,0.016244,0,0,0,0,0.13865,0.26843,0,0.29827,0.22912,0.023046,0,0,0.026991,0,0
0.12618,0,0,0.023004,0,0,0,0,0,0.4281,0.009565,0.092423,0,0.069593,0,0,0,0.03025,0,0,0
0.0093175,0.0029937,0,0.0052521,0,0,0,0,0,0,0,0.07664,0.11168,0,0,0,0,0.017515,0,0,0
0,0,0.0045443,0,0.011738,0,0,0,0,0,0,0.17987,0.28341,0.093298,0.036892,0,0,0,0,0,0.051401
0.12647,0,0.049536,0,0.015339,0.10108,0.0049317,0,0,0,0,0.065276,0.41381,0.31138,0.039145,0,0,0,0,0.15513,0.099543
0.23371,0,0.09143,0,0,0,0,0,0,0,0.065682,0,0.13606,0.086349,0,0,0,0,0,0.059762,0
0,0,0.13771,0,0,0,0,0,0,0,0.16361,0,0,0,0,0,0,0,0,0,0
0,0,0.10131,0,0,0.023296,0,0,0,0,0.17745,0,0,0.062809,0,0,0.00046046,0,0,0,0.13305
0,0,0.05471,0,0,0.090609,0.012502,0,0,0.49422,0.11856,0,0,0.099632,0,0,0,0,0,0,0.18725
0,0,0.061301,0,0,0,0,0,0,0.71619,0.11269,0,0,0,0,0,0,0.016032,0,0,0.05429
0,0,0.0027879,0,0,0,0,0,0,0.31466,0.052046,0,0,0,0,0.13985,0,0.0085383,0,0,0.028521
0,0,0,0,0,0.013285,0,0,0,0.085607,0,0.04232,0,0,0,0.19997,0,0.0094077,0,0.026416,0.14642
0.096842,0,0,0.011496,0.055044,0.018866,0,0,0,0,0,0.0085673,0,0,0,0.051723,0,0.016592,0,0,0.1904
0.10999,0,0,0,0.0027313,0,0,0,0,0,0,0,0,0,0,0,0,0.0045577,0,0,0.045386
0,0.029795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.13367,0,0,0,0,0,0,0,0.20658,0,0.0042579,0,0,0,0.11658,0,0.0020141,0.0089724,0,0
0,0.15082,0,0,0,0.03101,0,0,0,0.1152,0,0,0,0,0.085589,0.11213,0,0,0.039369,0,0
0,0.048242,0,0.0040875,0,0.01694,0,0,0,0.010021,0,0,0,0,0.006269,0.083159,0,0,0,0,0
0,0,0,0.027333,0.0070834,0.067398,0,0,0,0.40866,0.0036532,0,0.010808,0,0,0.1397,0,0,0,0,0
0,0,0,0,0,0.089575,0,0,0,0.77917,0.034794,0,0,0,0.074409,0.10213,0,0,0.050929,0.11081,0
0,0,0,0,0,0,0,0,0,0.50304,0.024374,0,0,0,0.17933,0,0,0,0.076707,0.19804,0.11139
0,0,0,0,0,0,0,0,0,0.085485,0,0.11571,0.12593,0.11691,0.12086,0,0,0,0.06189,0.24311,0.018806
0,0.068333,0,0,0,0,0,0,0,0,0,0.17051,0.27274,0.0097403,0,0,0,0.0070426,0.11084,0.29615,0
0,0.10846,0,0.026085,0.0041048,0.30252,0,0,0,0.099471,0,0,0.088299,0,0,0.011281,0,0.030396,0.11664,0.32155,0.11287
0.36305,0.033496,0,0.010725,0.11791,0.13177,0,0,0,0.16824,0.029695,0,0,0,0,0,0,0,0,0.16309,0.18912
0.1654,0,0,0.039778,0.22675,0,0,0,0,0,0,0,0.035109,0,0,0,0,0,0,0,0.0066177
0,0.014449,0,0.081444,0.2421,0,0,0,0,0,0,0.0054741,0.02811,0.10742,0,0,0,0,0,0,0
0,0.0034141,0,0.070626,0.096194,0.0067407,0,0,0,0,0.099933,0.011014,0.034986,0.15278,0,0,0,0,0.040357,0,0
0,0,0,0.089363,0,0,0,0,0,0,0.091433,0.17907,0.093594,0.014531,0,0.033642,0,0.00027641,0.17406,0,0
0,0,0,0.13959,0.0023051,0,0,0,0,0,0,0.52669,0.0031301,0,0,0.079184,0,0.011671,0.028936,0,0
