0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0,0,0,0,0.064521,0,0,0.025077,0,0,0,0.00010864,0,0,0,0,0.13141,0.0036256,0,0,0,0,0,0,0,0,0,0,0,0,0.00017879,0,0.0010971,0.22479,0,0,0
0,0,0,0,0.15478,0,0,0.0063403,0,0,0,0,0,0,0,0,0.054778,0.00071393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055715,0.32707,0,0,0
0,0,0,0,0.28916,0,0,0.0012485,0,0,0,0,0,0,0,0,0.017784,0.00010948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022036,0.37062,0,0,0
0,0,0,0,0.42073,0,0,0.00019146,0,0,0,0,0,0,0,0,0.0044965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067875,0.32707,0,0,0
0,0,0,0,0.47675,0,0,0,0,0,0,0.00011467,0,0,0,0,0.00088541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16282,0.22479,0,0,0
0,0,0,0,0.42073,0,0,0,0,0,0,0.00074777,0,0,0,0,0.00013578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3042,0.12032,0,0,0
0,0,0,0,0.28916,0,0,0,0,0,0,0.0037975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4426,0.050158,0,0.00012322,0
0,0,0,0,0.15478,0,0,0,0,0,0,0.015019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6938e-05,0,0,0,0.50153,0.016284,0,0.00080353,0
0,0,0,0,0.064521,0,0,0,0,0,0,0.046263,0,0,0,6.0179e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00024086,0,0,0,0.4426,0.0041172,0,0.0040806,0
0,0,0,0,0.020947,0,0,0,0,0,0,0.11098,0,0,0,0.00039241,0,0,0,0,0,0,0,0,0,0,0,0,0.0012232,0,0,0,0.3042,0.00081073,0,0.016139,0
0,0,0,0,0.0052962,0,0,0,0,0,0,0.20733,0,0,0,0.0019928,0,0,0,0,0,0,0,0,0,0,0,0,0.0048379,0,0,0,0.16282,0.00012433,0,0.049712,0
0,0,0,0,0.0010429,0,0,0,0,0,0,0.30167,0,0,0,0.0078818,0,0,0,0,0,0,0,0,0,0,0,0,0.014902,0,0,0,0.067875,0,0,0.11925,0
5.9809e-05,0,0,0,0.00015993,0,0,0,0,0,0,0.34184,0,0,0,0.024278,0,0,0,0,0,0,0,0,0,0,0,0,0.035747,0,0,0,0.022036,0,0,0.2228,0
0.00039,0,0,0,0,0,0,0,0,0,0,0.30167,0,0,0,0.058239,0,0,0,0,0,0,0,0,0,0,0,0,0.066785,0,0,0,0.0055715,0,0,0.32417,0
0.0019806,0,0,0,0,0,0,0,0,0,0,0.20733,0,0,0,0.10881,0,0,0,0,0,0,0,0,0,0,0,0,0.097171,0,0,0,0.0010971,0,0,0.36733,0
0.0078334,0.0001403,0,0,0,0,0,0,0.00018025,0,0,0.11098,0,0,0,0.15831,0,0,0,0,0,0,0,0,0,0,0,0,0.11011,0,0,0.00010048,0.00016825,0,0,0.32417,0
0.024129,0.00091485,0,0,0,0,0,0,0.0011754,0,0,0.046263,0,0,0,0.17939,0,0,0,0,0,0,0,0,0,0,0,0,0.097171,0,0,0.00065521,0,0,0,0.2228,0
0.057882,0.004646,0,0,0,0,0,0,0.005969,0,0,0.015019,0,0,0,0.15831,0,0,0,0,0,0,0,0,0,0,0,0,0.066785,0,0,0.0033275,0,0,0,0.11925,0
0.10814,0.018375,0,0,0,0,0,0,0.023608,0,0,0.0037975,0,0,0,0.10881,0,0,0,0,0,0,0,0,0,0,0,0,0.035747,0.00010847,0,0.01316,0,0,0,0.049712,0
0.15734,0.0566,0,0,0,0,0,0,0.072717,0,0,0.00074777,0,0,0,0.058239,0,0,0,0,0,0,0,0,0,0,0,0,0.014902,0.00070734,0,0.040537,0,0,0,0.016139,0
0.17829,0.13578,0,0,0,0,0,0,0.17444,0,0,0.00011467,3.6916e-05,0,0,0.024278,0,0,0,0,0,0,0,0,0,0,0,0,0.0048379,0.0035921,0,0.097242,0,0,0,0.0040806,0
0.15734,0.25366,0,0,0,0,0,0,0.3259,0,0,0,0.00024072,0,0,0.0078818,0,0,0,0,0,0,0,0,0,0,0,0,0.0012232,0.014207,0,0.18167,0,0,0,0.00080353,0
0.10814,0.36908,0,0,0,0,0,0,0.47417,0,0,0,0.0012225,0,0,0.0019928,0,0,0,0,0,0,0,0,0,0,0,0,0.00024086,0.043761,0,0.26433,0,0,0,0.00012322,0
0.057882,0.41822,0,0,0,0,0,0,0.53731,0,0,0,0.004835,0,5.6307e-05,0.00039241,0,0,0,0,0,0,0,0,0,0,0,0,3.6938e-05,0.10498,0,0.29953,0,0,0,0,0
0.024129,0.36908,0,0,0,0,0,0,0.47417,0,0,9.6258e-05,0.014893,0,0.00036717,6.0179e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19612,0,0.26433,0,0,0,0,0
0.0078334,0.25366,0,0,0,0,0,0,0.3259,0,0,0.00062768,0.035726,0,0.0018646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28536,0,0.18167,0,0,0,0,0
0.0019806,0.13578,0,0,0,0,0,0,0.17444,0,0,0.0031876,0.066746,0,0.0073747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32335,0,0.097242,0,0,0,0,0
0.00039,0.0566,0,0,0,0,9.204e-05,0,0.072717,0,0,0.012607,0.097114,0,0.022716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28536,0,0.040537,0,0,0,0,0
5.9809e-05,0.018375,0,0,0,0,0.00060018,0,0.023608,0,0,0.038833,0.11005,0,0.054492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19612,0,0.01316,0,0,0,0,0
0,0.004646,0,0,0,0,0.003048,0,0.005969,0,0,0.093156,0.097114,0,0.10181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10498,0,0.0033275,0,0,0,0,0
0,0.00091485,0,0,0,0,0.012055,0,0.0011754,0,0,0.17404,0.066746,0,0.14813,0,0,0,0,0.0001604,0,0,0,0,0,0,0,0,0,0.043761,0,0.00065521,0,0,0,0,0
0,0.0001403,0,0,0,0,0.037132,0,0.00018025,0,0,0.25322,0.035726,0,0.16785,0,0,0,0,0.0010459,0,0,0,0,5.118e-05,0,0,0,0,0.014207,0,0.00010048,0,0,0,0,0
0,0,0,0,0,0,0.089074,0,0,0,0,0.28694,0.014893,0,0.14813,0,0,0,0,0.0053116,0,0,0,0,0.00033373,0,0,0,0,0.0035921,0,0,0,0,0,0,0
0,0,0,0,0,0,0.16641,0,0,0,0,0.25322,0.004835,0,0.10181,0,0,0,0,0.021008,0,0,0,0,0.0016948,0,0,0,0,0.00070734,0,0,0,0,0,0,0
0,0,0,0,0,0,0.24213,0,0,0,0,0.17404,0.0012225,0,0.054492,0,0,0,0,0.064709,0,0,0,0,0.0067032,0,0,0,0,0.00010847,0,0,0,0,0,0,0
0,0,0,0,0,0,0.27437,0,0,0,0,0.093156,0.00024072,0,0.022716,0,0,0,0,0.15523,0,0,0,0,0.020647,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.24213,0,0,0,0,0.038833,3.6916e-05,0,0.0073747,0,0,0,0,0.29001,0,0,0,0,0.049531,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.16641,0,0,0,0,0.012607,0,0,0.0018646,0,0,0,0,0.42196,0,0,0,0,0.092535,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.089074,0,0,0,0,0.0031876,0,0,0.00036717,0,0,0,0,0.47814,0,0,0,0,0.13464,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.037132,0,0,0,0,0.00062768,0,0,5.6307e-05,0,0,0,0,0.42196,0,0,0,0,0.15257,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.012055,0,0,0,0,9.6258e-05,0,0,0,0,0,0,0,0.29001,0,0,0,0,0.13464,0,0,0,0,0,0,0,0,0,0,0,0.00016217
0,0,0,0,0,0,0.003048,0,0,0,0,0,0,0,0,0,0,0,0,0.15523,0,0,0,0,0.092535,0,0,0,0,0,0,0,0,0,0,0,0.0010575
0,0,0,0,0,0,0.00060018,0,0,0,0,0,0,0,0,0,0,0,0,0.064709,0,0,0,0,0.049531,0,0,0,0,0,0,0,0,0,0,0,0.0053704
0,0,0,0,0,0,9.204e-05,0,0,0,0,0.000121,0,0,0,0,0,0,0,0.021008,0,0,0,0,0.020647,0,0,0,0,0,0,0,0,0,0,0,0.02124
0,0,0,0,0,0,0,0,0,0,0,0.00078903,0,0,0,0,0.00012125,0,0,0.0053116,0,0,0,0,0.0067032,0,0,0,0,0,0,0,0,0.00014204,0,0,0.065424
0,0,0,0,0,0,0,0,0,0,0,0.004007,0,0,0,0,0.00079062,0,0,0.0010459,0,0,0,0,0.0016948,0,0,0,0,0,0,0,0,0.00092625,0,0,0.15694
0,0,0,0,0,0,0,0,0,0,0,0.015848,0,0,0,3.9026e-05,0.0040151,0,0,0.0001604,0.00019122,0,0,0,0.00033373,0,0,0,0,0,0,0,0,0.0047039,0,0,0.29321
0,0,0.00014782,0,0,0,0,0,0,0,0,0.048815,0,0,0,0.00025448,0.01588,0,0,0,0.0012469,0,0,0,5.118e-05,0,0,0,0,0,0,0,0,0.018604,0,0,0.42662
0,0,0.00096391,0,0,0,0,0,0,0,0,0.1171,0,0,0,0.0012924,0.048914,0,0,0,0.0063322,0,0,0,0,0,0,0,0,0,0,0.00013831,0,0.057305,0,0,0.48342
0.00011906,0,0.0048952,0,0,0,0,0.00014124,0,0,0,0.21878,0,0,0,0.0051114,0.11734,0,0,0,0.025044,0,0.0001031,0,0,0,8.4421e-05,0,0,0,0,0.0009019,0,0.13747,0,0,0.42662
0.00077636,0,0.019361,0,0,0,0,0.00092098,0,0,0,0.31832,0,0,0,0.015744,0.21922,0,0,0,0.077142,0,0.00067232,0,0,0,0.00055049,0,0,0,0,0.0045803,0,0.25682,0,0,0.29321
0.0039427,0,0.059635,0,0,0,0,0.0046771,0,0,0,0.3607,0,0,0,0.037768,0.31896,0,0,0,0.18505,0,0.0034143,0,0,0,0.0027956,0,0,0,0,0.018115,0,0.37367,0,0,0.15694
0.015594,0,0.14306,0,0,0,0,0.018498,0,0,0,0.31832,0,0,0,0.07056,0.36143,0,0,0,0.34572,0,0.013504,0,0,0,0.011057,0,0,0,0,0.055799,0,0.42343,0,0,0.065424
0.048032,0,0.26727,0,0,0,0,0.056979,0,8.9308e-05,0,0.21878,0,0,0,0.10266,0.31896,8.0976e-05,0,0,0.50303,0,0.041595,0,0,0,0.034058,0,0,0,0,0.13385,0,0.37367,0,0,0.02124
0.11522,0,0.38887,0,0,0,0,0.13669,0,0.00058236,0,0.1171,0,0,0,0.11633,0.21922,0.00052803,0,0,0.57,0,0.099781,0,0,0,0.0817,0,0,0,0,0.25007,0,0.25682,0.00012701,0,0.0053704
0.21526,0,0.44065,0,0,0,0,0.25536,0,0.0029575,0,0.048815,0,0,0,0.10266,0.11734,0.0026816,0,0,0.50303,0,0.18642,0,0,0,0.15264,0,0,0,0,0.36385,0,0.13747,0.00082822,0,0.0010575
0.31321,0,0.38887,0,0,0,0,0.37155,0,0.011697,0,0.015848,0,0,0,0.07056,0.048914,0.010606,0,0,0.34572,0,0.27123,0,0,0,0.22208,0,0,0,0,0.4123,0,0.057305,0.0042061,0,0.00016217
0.35491,0,0.26727,0,0,0,0,0.42102,0,0.036029,0,0.004007,0,0,0,0.037768,0.01588,0.032668,0,0,0.18505,0,0.30735,0,0,0,0.25165,0,0,0,0,0.36385,0,0.018604,0.016635,0.00014462,0
0.31321,0,0.14306,0,0,0,0,0.37155,0,0.08643,0,0.00078903,0,0,0,0.015744,0.0040151,0.078367,0,0,0.077142,0,0.27123,0,0,6.1335e-05,0.22208,0,0,0,0,0.25007,0,0.0047039,0.05124,0.00094304,0
0.21526,0,0.059635,0,0,0,0,0.25536,0,0.16147,0,0.000121,0,0,0,0.0051114,0.00079062,0.14641,0,0,0.025044,0,0.18642,0,0,0.00039995,0.15264,0,0,0,0,0.13385,0,0.00092625,0.12292,0.0047891,0
0.11522,0,0.019361,0,0,0,0,0.13669,0,0.23494,0,0,0,0,0,0.0012924,0.00012125,0.21302,0,0,0.0063322,0,0.099781,0,0,0.0020311,0.0817,0,0,0,0,0.055799,0,0.00014204,0.22964,0.018941,0
0.048032,0,0.0048952,0,0,0,0,0.056979,0,0.26622,0,0,0,0,0,0.00025448,0,0.24139,0,0,0.0012469,0,0.041595,0,0,0.0080333,0.034058,0,0,0,0,0.018115,0,0,0.33413,0.058344,0
0.015594,0,0.00096391,0,0,0,0,0.018498,0,0.23494,0,0,0,0,0,3.9026e-05,0,0.21302,0,0,0.00019122,0,0.013504,0,0,0.024744,0.011057,0,0,0,0,0.0045803,0,0,0.37862,0.13996,0
0.0039427,0,0.00014782,0,0,0,0,0.0046771,0,0.16147,0,0,0,0,0,0,0,0.14641,0,0,0,0,0.0034143,0,0,0.059358,0.0027956,0,0,0,0,0.0009019,0,0,0.33413,0.26148,0
0.00077636,0.00017053,0,0,0,0,0,0.00092098,0,0.08643,0,0,0,0,0,0,0,0.078367,0.00024854,0,0,0,0.00067232,0,0,0.1109,0.00055049,0,0,0,0,0.00013831,0,0,0.22964,0.38045,0
0.00011906,0.001112,0,0,0,0,0,0.00014124,0,0.036029,0,0,0,0,0,0,0,0.032668,0.0016207,0,0,0,0.0001031,0,0,0.16135,8.4421e-05,0,0,0,0,0,0,0,0.12292,0.4311,0
0,0.0056471,0,0,0,0,0,0,0,0.011697,0,0,0,0,0,0,0,0.010606,0.0082304,0,0,0,0,0,0,0.18284,0,0,3.6154e-05,0,0,0,0,0,0.05124,0.38045,0
0,0.022335,0,0,0,0,0,0,0,0.0029575,0,0,0,0,0,0,0,0.0026816,0.032552,0,0,0,0,0,0,0.16135,0,0,0.00023576,0,0,0,0,0,0.016635,0.26148,0
0,0.068796,0,0,0,0,0,0,0,0.00058236,0,0,0,0,0,0,0,0.00052803,0.10027,0,0,0,0,0.00010301,0,0.1109,0,0,0.0011973,0,0,0,0,0,0.0042061,0.13996,0
0,0.16503,0,0,0,0,0,0,0,8.9308e-05,0,0,0,0,0,0,0,8.0976e-05,0.24053,0,0,0,0,0.0006717,0,0.059358,0,0,0.0047353,0,0,0,0,0,0.00082822,0.058344,0
0,0.30832,0,0,0,0,0,0,0,0,0,0.00010284,0,0,0,0,0,0,0.44936,0,0,0,0,0.0034112,0,0.024744,0,0,0.014586,0,0,0,0,0,0.00012701,0.018941,0
0,0.44861,0,0,0,0,0,0,0,0,0,0.0006706,0,0,0,0,0,0,0.65382,0,0,0,0,0.013491,0,0.0080333,0,0,0.034989,0.0001341,0,0,0,0,0,0.0047891,0
0,0.50834,0,0,0,0,0,0,0,0,0,0.0034056,0,0,0,0,0,0,0.74088,0,0,0,0,0.041556,0,0.0020311,0,0,0.065369,0.00087443,0,0,0,0,0,0.00094304,0
0,0.44861,0,0,0,0,0,0,0,0,0,0.013469,0,0,0,0,0,0,0.65382,0,0,0,0,0.099689,0,0.00039995,0,0,0.095111,0.0044407,0,0,0,0,0,0.00014462,0
0,0.30832,0,0,7.5044e-05,0,0,0,0,0,0,0.041488,0,0,0,0,0,0,0.44936,0,0,0,0,0.18624,0,6.1335e-05,0,0,0.10777,0.017563,0,0,0,0,0,0,0
0,0.16503,0,0,0.00048935,0,0,0,0,0,0,0.099526,0,0,0,0,0,0,0.24053,0,0,0,0,0.27098,0,0,0,0,0.095111,0.054099,0,0,0,0,0,0,0
0,0.068796,0,0,0.0024851,0,0,0,0,0,0,0.18594,0,0,0,0,0,0,0.10027,0,0,0,0,0.30706,0,0,0,0,0.065369,0.12978,0,0,0,0,0,0,0
0,0.022335,0,0,0.0098288,0,0,0,0,0,0,0.27054,0,0,0,0,0,0,0.032552,0,0,0,0,0.27098,0,0,0,0,0.034989,0.24245,0,0,0,0,0,0,0
0,0.0056471,0,0,0.030275,0,0,0,0,0,0,0.30656,0,0,0,0,0,0,0.0082304,0,0,0,0,0.18624,0,0,0,0.00010377,0.014586,0.35277,0,0,0,0,0,0,0
0,0.001112,0,0,0.072625,0,0,0,0,0,0,0.27054,0,8.854e-05,0,0,0,0,0.0016207,0,0,0,0,0.099689,0,0,0,0.00067667,0.0047353,0.39974,0,0,0,0,0,0,0
0,0.00017053,0,0,0.13568,0,0,0,0,0,0,0.18594,0,0.00057736,0,0,0,0,0.00024854,0,0,0,0,0.041556,0,0,0,0.0034364,0.0011973,0.35277,0,0,0,0,0,0,0
0,0,0,0,0.19742,0,0,0,0,0,0,0.099526,8.299e-05,0.0029321,0,0,0,0,0,0,0,0,0,0.013491,0,0,0,0.013591,0.00023576,0.24245,0,0,0,0,0,0,0
0,0,0,0,0.2237,0,0,0,0,0,0,0.041488,0.00054116,0.011597,0,0,0,0,0,0,0,0,0,0.0034112,0,0,0,0.041864,3.6154e-05,0.12978,0,0,0,0,0,0,0
0,0,0,0,0.19742,0,0,0,0,0,0,0.013533,0.0027482,0.03572,0,0,0,0,0,0,0,0,0,0.0006717,0,0,0,0.10043,0,0.054099,0,0,0,0,0,0,0
0,0,0,0,0.13568,0,0,0,0,0,0,0.0038204,0.01087,0.085687,0,0,0,0,0,0,0,0,0,0.00010301,0,0,0,0.18762,0,0.017563,0,0,0,0,0,0,0
0,0,0.00011934,0,0.072625,0,0,0,0,0,0,0.0027771,0.033481,0.16008,0,7.045e-05,0,0,0,0,0,0,0,0,0,0,0,0.27299,0,0.0044407,0,0,0,0,0,0,0
0,0,0.00077821,0,0.030275,0,0,0,0,0,0,0.0084343,0.080316,0.23292,0,0.00045939,0,0,0,8.5361e-05,0,0,0,0,0,0,0,0.30934,0,0.00087443,0,0,0,0,0,0,0
0,0,0.0039521,0,0.0098288,0,0,0,0,0,0,0.025663,0.15005,0.26394,0,0.002333,0,0,0,0.00055663,0,0,0,0,0,0,0,0.27299,0,0.0001341,0,0,0,0,0,0,0
0,0,0.015631,0,0.0024851,0,0,0,0,0,0,0.061561,0.21832,0.23292,0,0.0092271,0,0,0,0.0028268,0,0,0,0,0,0,0,0.18762,0,0,0,0,0,0,0,0,0
0,0,0.048146,0,0.00048935,0,0,0,0,0,0,0.11501,0.24739,0.16008,0,0.028422,0,0,0,0.01118,0,0,0,0,0.00013496,0,0,0.10043,0,0,0,0,0,0,0,0,0
0,0,0.1155,0,7.5044e-05,0,0,0,0,0,0,0.16734,0.21832,0.085687,0,0.06818,0,0,0,0.034437,0,0,0,0,0.00088006,0,0,0.041864,0,0,0,0,0,0,0,0,0
0,0,0.21578,0,0,0,0,0,0,0,0,0.18962,0.15005,0.03572,0,0.12738,0,0,0,0.082611,0,0,0,0,0.0044693,0,0,0.013591,0,0,0,0,0,0,0,0,0
0,0,0.31395,0,0,0,0,0,0,0,0,0.16734,0.080316,0.011597,0,0.18533,0.00010035,0,0,0.15434,0,0,0,0,0.017677,0,0,0.0034364,0,0,0,0,0,0,0,0,0
0,0,0.35576,0,0,0,0,0,0,0,0,0.11501,0.033481,0.0029321,0,0.21001,0.00065436,0,0,0.22456,0,0,0,0,0.054447,0,0,0.00067667,0,0,0,0,0,0,0,0,0
0,0,0.31395,0,0,0,0,0,0,0,0,0.061561,0.01087,0.00057736,0,0.18533,0.0033231,0,0,0.25446,0,0,0,0,0.13061,0,0,0.00010377,0,0,0,0,0,0,0,0,0
0,0,0.21578,0,0,0,0,0,0,0,0,0.025663,0.0027482,8.854e-05,0,0.12738,0.013143,0,0,0.22456,0,0,0,0,0.24402,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.1155,0,0,0,0,0,0.00010811,0,0,0.0083314,0.00054116,0,0,0.06818,0.040484,0,0,0.15434,0,0,0,0,0.35504,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.048146,0,0,0,0.00012158,0,0.00070499,0,0,0.0021065,8.299e-05,0.00045373,0,0.028422,0.097115,0,0,0.082611,0,0,0,0,0.40232,0,0,0,0,0,0,0,0,0,0,0.00011644,0
6.8055e-05,0,0.015631,0,0,0,0.00079278,0,0.0035802,0,0,0.0004148,0,0.0029587,0,0.0092271,0.18144,0,0,0.034437,0,0,0,0,0.35504,0,0,0,0,0,0,0,0,0,0,0.00075928,0
0.00044378,0,0.0039521,0,0,0,0.0040261,0,0.01416,0,0,6.3611e-05,0,0.015025,0,0.002333,0.26399,0,0,0.01118,0,0,0,0,0.24402,0,0,0,0,0,0,0,0,0,0,0.0038559,0
0.0022537,0,0.00077821,0,0,0,0.015923,0,0.043616,0,0,0.00011934,0,0.059426,8.3135e-05,0.00045939,0.29914,7.2237e-05,0,0.0028268,0,0,0,0,0.13061,0,0,0,0,0,0,0,0,0,0,0.015251,0
0.0089135,0,0.00011934,0,0,0,0.049048,0,0.10463,0,0,0.00077821,0,0.18305,0.00054211,7.045e-05,0.26399,0.00047104,0,0.00055663,0.0002552,0,0,0,0.054447,0,0,0,0,0,0,0,0,0,0,0.046975,0
