0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0.0005782,0,0.12167,0.021791,0.0090721,0,0,0.24259,0,0,0.058624,0,0.041671,0,0,0.005287,0.057767,0,0,0.133,0,0.053175,0,0
0,0,0,0.0029363,0,0.050718,0.06712,0.030161,0,0,0.30979,0,0,0.024459,0,0.010536,0,0,0.0010411,0.13858,0,0,0.055443,0,0.022167,0.00012882,0
0,0,0,0.011613,0,0.016466,0.16101,0.092193,0,0,0.49041,0,0,0.008071,0,0.0020747,0,0,0.00015965,0.25889,0,0,0.018,0,0.0071964,0.00083999,0.00010896
0,0,0,0.035772,0,0.0041632,0.30081,0.22116,0,0,0.69121,0,0,0.0027026,0,0.00031816,0,0,0,0.37669,0,0,0.004551,0,0.0018195,0.0042658,0.00071052
0,0,0,0.085812,0,0.00081978,0.43768,0.41318,0,0,0.77884,0,0,0.0031502,0,0,0,0,0,0.42684,0,0,0.00089615,0,0.00035829,0.016872,0.0036083
0,0,0,0.16032,0,0.00012572,0.49595,0.60117,0,0,0.68665,0,0,0.008547,0.00019496,0,0,0,0,0.37669,0,7.41e-05,0.00019078,0,5.4946e-05,0.051968,0.014271
0,0,0,0.23326,0,0,0.43768,0.68122,0,0,0.47183,0,0,0.020358,0.0012713,4.6879e-05,0,0,0,0.25889,0,0.00048319,0.00034786,0,0,0.12467,0.043958
0,0,0,0.26432,0,0,0.30081,0.60117,0,0,0.25255,0,0,0.038034,0.0064562,0.00030569,0,0,0,0.13858,0,0.0024539,0.0017666,0,0,0.23291,0.10545
0,0,0,0.23326,0,0,0.16101,0.41318,0,0,0.10528,0,0,0.055339,0.025535,0.0015524,0,0,0,0.057767,0,0.0097052,0.006987,0,0,0.33888,0.19701
0,0,0,0.16032,0,0,0.06712,0.22116,0,0,0.034179,0,0,0.062707,0.078653,0.0061399,0,0,0,0.018754,0,0.029894,0.021521,0,0,0.384,0.28664
0,0,0,0.085931,0.00010889,0,0.021791,0.092193,0,0,0.0086419,0,0,0.055339,0.18868,0.018912,0,0,0,0.0047418,3.9739e-05,0.071712,0.051627,0,0,0.33888,0.32481
0,0,0,0.036545,0.00071002,0,0.0055095,0.029931,0,0,0.0017017,0,0,0.038034,0.3525,0.045368,7.4529e-05,0,0,0.00093371,0.00025913,0.13398,0.096452,0,0,0.23291,0.28664
0,0,0,0.015539,0.0036058,0.00017454,0.0010849,0.0075676,0.00023606,0,0.00026096,0,0,0.020358,0.51288,0.084759,0.00048599,0,0,0.00014319,0.001316,0.19493,0.14034,0,0,0.12467,0.19701
0,0,0,0.018462,0.014261,0.0011381,0.00016637,0.0014902,0.0015393,0,0,0,0,0.0084865,0.58117,0.12332,0.0024681,0,0,0,0.0052047,0.22089,0.15902,0,0,0.051968,0.10545
0.00025685,0,0,0.048401,0.043927,0.00578,0,0.00022852,0.0078171,0,0,0,0,0.0027552,0.51288,0.13974,0.0097614,0,0,0,0.016032,0.19493,0.14034,0,0,0.016872,0.043958
0.0016749,0,0,0.11481,0.10538,0.02286,0,0,0.030917,0,0,0,0,0.00069661,0.3525,0.12332,0.030067,0,0,0,0.038458,0.13398,0.096452,0,0,0.0042658,0.014271
0.0085056,0,0,0.21433,0.19687,0.070415,0,0.000255,0.095232,0,0,0,0,0.00013717,0.18868,0.084759,0.072127,0,0,0.00021343,0.071849,0.071712,0.051627,0,0,0.00083999,0.0036083
0.03364,0,0,0.31185,0.28644,0.16892,0,0.0016628,0.22845,0,0,0,0,2.1036e-05,0.078653,0.045368,0.13475,0,0,0.0013917,0.10454,0.029894,0.021521,0,0,0.00012882,0.00071052
0.10362,0,0,0.35337,0.32458,0.31558,0,0.0084445,0.4268,0,0,0,0,0,0.025535,0.018912,0.19606,0,0,0.0070677,0.11846,0.0097052,0.006987,0,0,0,0.00010896
0.24857,0,0,0.31185,0.28644,0.45916,0,0.033399,0.62099,0,0,0,0,0,0.0064562,0.0061399,0.22217,0,0,0.027953,0.10454,0.0024539,0.0018219,0,0,6.684e-05,0
0.46439,0,0,0.21433,0.19687,0.5203,0,0.10287,0.70367,0,0,0,0,0,0.0012713,0.0015524,0.19606,0,0,0.086103,0.071849,0.00048319,0.00070862,0,0,0.00043585,0
0.67569,0,0,0.11472,0.10538,0.45916,0,0.24678,0.62099,0,0,0,0,0,0.00019496,0.00030569,0.13475,0,0,0.20655,0.038458,0.00017737,0.0018854,0,0,0.0022134,0
0.76565,0,0,0.047823,0.043927,0.31558,0.00017536,0.46105,0.42687,0,0,0,0,0,0,4.6879e-05,0.072127,0,0,0.38588,0.016032,0.00067341,0.007246,0,0,0.0087543,0
0.67569,0,0,0.015526,0.014261,0.16892,0.0011435,0.67083,0.22893,0,0,0,0,0,0,0,0.030067,0,0,0.56146,0.0052047,0.0034199,0.022319,0,0,0.026965,0
0.46439,0,0,0.0039255,0.0036058,0.070415,0.0058072,0.76015,0.097667,0,0,0,0,0,0,0,0.0097614,0,0,0.63622,0.001316,0.013526,0.053541,0,7.8668e-05,0.064686,0
0.24857,0,0,0.00077299,0.00071002,0.02286,0.022968,0.67096,0.040549,0,0,0,0,0,0,0,0.0024681,0,0,0.56146,0.00025913,0.041663,0.10003,0,0.00051298,0.12085,0
0.10362,0,0,0.00011854,0.00010889,0.00578,0.070746,0.46192,0.037485,0,0,0,0,0,0,0,0.00048599,0,0,0.38588,3.9739e-05,0.099944,0.14554,0,0.0026051,0.17584,0
0.03364,0,0,0,0,0.0011381,0.16971,0.25119,0.072708,0,0,0,0,0,0,0,7.4529e-05,0.00017541,0,0.20655,0,0.18672,0.16492,0,0.010303,0.19925,0
0.0085056,0,0,0,0,0.00017454,0.31706,0.12029,0.1332,0,0,0,0,0,0,3.311e-05,7.0757e-05,0.0011438,0,0.086103,0,0.27167,0.14554,0,0.031737,0.17584,0.00011374
0.0016749,0,0,0,0,0,0.46132,0.087053,0.19346,0,0,0,0,0,0,0.0002159,0.00046139,0.0058089,0,0.027953,0,0.30785,0.10003,0,0.076133,0.12085,0.00074169
0.00025685,0,0,0,0.00014787,0,0.52275,0.13715,0.21921,0,0,0,0,0,0,0.0010964,0.0023432,0.022975,0,0.0070677,0,0.27167,0.053541,0,0.14223,0.064686,0.0037666
0,0,0,0,0.00096426,0,0.46132,0.24212,0.19346,0,0,0,0,0,0,0.0043365,0.0092674,0.070767,0,0.0013917,0,0.18672,0.022319,0,0.20695,0.026965,0.014897
0,0,0,0,0.0048969,0.00013915,0.31706,0.35012,0.13296,0,0,0,0,0,0,0.013357,0.028545,0.16976,0,0.00021343,0,0.099944,0.007246,0,0.23451,0.0087543,0.045887
0,0,0,0,0.019368,0.00090738,0.16971,0.39645,0.071169,0,0,0,0,0,0,0.032043,0.068477,0.31716,0,0,0,0.041663,0.0018321,0,0.20695,0.0022134,0.11008
0,0,0,0,0.059656,0.0046081,0.070746,0.34987,0.029667,0,0,0,0,0,0,0.059864,0.12793,0.46146,0,0,0,0.013526,0.00036076,0,0.14223,0.00043585,0.20565
0,0,0,0,0.14311,0.018225,0.023065,0.24046,0.0096316,0,0,0,0,0,0,0.087101,0.18614,0.5229,0,0,0,0.0034199,5.5324e-05,0,0.076133,6.684e-05,0.29922
0,0,0,0,0.26736,0.056138,0.0064398,0.12871,0.0024353,0,0,0,0,0,0,0.098699,0.21092,0.46146,0,0,0,0.00067341,0,0,0.031737,0,0.33906
0,0,0,0,0.38901,0.13467,0.0043559,0.053654,0.00047953,0,0,0,0,0,0,0.087101,0.18614,0.31716,0,0,0,0.00010327,0,0,0.010303,0,0.29922
0,0,0,0,0.44081,0.25159,0.012881,0.017419,7.3538e-05,0,0,1.2933e-05,0,0,0,0.059864,0.12793,0.16976,6.3613e-05,0,0,0,0,0,0.0026051,0,0.20565
0,0,5.4862e-05,0,0.38901,0.36606,0.039135,0.0044042,0,0,0,8.4334e-05,0,0,0,0.032043,0.068477,0.070835,0.00041481,0.00015241,0,0,0,0,0.00051298,0,0.11008
0,0,0.00035775,0,0.26736,0.41481,0.093881,0.0009164,0,0,0,0.00042828,0,0,0,0.013357,0.028545,0.023413,0.0021066,0.00099386,0,0,0,0,7.8668e-05,0,0.045887
0,0,0.0018168,0,0.14311,0.36606,0.17539,0.0004536,0,0,0,0.0016939,0,0,0.00021542,0.0043365,0.0092674,0.0080326,0.0083317,0.0050472,0,0,0,0,0,0,0.014897
0,0,0.0071855,0.00014172,0.059656,0.25159,0.2552,0.0016281,0,0,0,0.0052176,0,0,0.0014047,0.0010964,0.0023432,0.0099386,0.025664,0.019962,0,0,0,0,0,0,0.0037666
0,0,0.022133,0.00092412,0.019368,0.13467,0.28917,0.0064394,0,0,0,0.012516,0,0,0.0071338,0.0002159,0.00046139,0.027265,0.061564,0.061488,0,0,8.9932e-05,0,0,0,0.00074169
0,0,0.053094,0.0046931,0.0048969,0.056138,0.2552,0.019835,0,0,0,0.023383,0,0,0.028215,0.00014972,7.0757e-05,0.064985,0.11502,0.1475,0,0,0.00058643,0,0,0,0.00011374
0,0,0.099193,0.018562,0.00096426,0.018225,0.17539,0.047581,0,0,0,0.034023,0,0,0.086907,0.00076043,0,0.12141,0.16735,0.27557,0,0.00011317,0.0029781,0,0,0,0
0,0,0.14433,0.057174,0.00014787,0.0046081,0.093881,0.088894,0,0,0,0.038553,0,0,0.20848,0.0038618,0,0.17665,0.18963,0.40095,0,0.00073795,0.011779,0,0,0.00018672,0
0,0,0.16354,0.13715,0,0.00090738,0.039135,0.12934,0,0,0,0.034023,5.7909e-05,0,0.38949,0.015274,0,0.20017,0.16735,0.45434,0,0.0037476,0.036281,0,0,0.0012176,0
0,0,0.14433,0.25623,0,0.00013915,0.012705,0.14656,0,0,0,0.023383,0.00037762,0,0.56671,0.047046,0,0.17665,0.11502,0.40095,0,0.014822,0.087034,0,4.3673e-05,0.0061833,0
0,0,0.099193,0.37282,0,0,0.0032124,0.12934,0,0,0,0.012516,0.0019177,0,0.64216,0.11286,0,0.12141,0.061564,0.27557,0,0.045655,0.1626,0,0.00028478,0.024455,0
0,0,0.053094,0.42246,0,0,0.00073906,0.088894,0,0,0,0.0052176,0.0075846,0,0.56671,0.21085,0,0.064985,0.025664,0.1475,0,0.10952,0.23658,0,0.0014462,0.075328,0
0,0,0.022133,0.37282,0,0,0.00079146,0.047581,0,0,0,0.0016939,0.023362,0,0.38949,0.30678,0,0.02709,0.0083317,0.061488,0,0.20461,0.26808,0,0.00572,0.1807,0
0,0,0.0071855,0.25623,0,0,0.0035267,0.019835,0,0,0,0.00042828,0.056043,0,0.20848,0.34763,0,0.0087947,0.0021066,0.019962,0,0.29771,0.23658,0,0.017619,0.33759,0
0,0,0.0018168,0.13715,0,0,0.013948,0.0064394,0,0,0,8.4334e-05,0.1047,0,0.087091,0.30678,0,0.0022237,0.00041481,0.0050472,0,0.33735,0.1626,0,0.042265,0.4912,0
0,0,0.00035775,0.057174,0,0,0.042964,0.0016281,0,0,0,1.2933e-05,0.15234,0,0.029414,0.21085,0,0.00043786,6.3613e-05,0.00099386,0,0.29771,0.087034,0,0.078962,0.5566,0.0001164
0,0,5.4862e-05,0.018562,0,0,0.10307,0.0003206,0,0,0,0,0.17262,0,0.013226,0.11286,0,6.7148e-05,0,0.00015241,0,0.20461,0.036281,0,0.11489,0.4912,0.00075903
0,0,0,0.0046931,0,0.00012907,0.19255,4.9166e-05,0,0,0,0,0.15234,0,0.0255,0.047046,0,0,0,0,0,0.10952,0.011779,0,0.13019,0.33759,0.0038547
0,0,0,0.00092412,0,0.00084162,0.28016,0,0,0,0,0,0.1047,0,0.074435,0.015274,0,0.00042001,0,0,0,0.045655,0.0029781,0,0.11489,0.1807,0.015245
0,0,0,0.00014172,0,0.0042741,0.31747,0,0,0,0,0,0.056043,0,0.17804,0.0038618,0,0.0027388,0,0,0,0.014822,0.00058643,0,0.078962,0.075328,0.046959
0,0,0,0,0,0.016904,0.28016,0,0,0,0,0,0.023362,0,0.33263,0.00076043,0.00016095,0.013909,0,0,0,0.0037476,8.9932e-05,0,0.042265,0.024455,0.11265
0,0,0,0,0,0.052069,0.19255,0,0,0,0,0,0.0076937,0,0.48397,0.00011662,0.0010495,0.05501,0,0,0,0.00073795,0,0,0.017619,0.0061833,0.21046
0,0,0,0,0,0.12491,0.10307,0,0,0,0,0,0.0026293,0,0.54842,0,0.0053299,0.16944,0,0,0,0.00015999,0,0,0.00572,0.0012176,0.30621
0,0,0,0,0,0.23336,0.042964,0.00013805,0,0,0,0,0.0039913,0,0.48397,0,0.02108,0.40647,0,0,0,0.00030529,0,0,0.0014462,0.00018672,0.34699
0,0,0,0,0,0.33954,0.013948,0.00090022,0,0,0,0,0.01435,0,0.33263,0,0.064932,0.75939,0,0,0,0.0015504,0,0,0.00028478,0,0.30621
0,0,0,0,0,0.38474,0.0035267,0.0045717,0,0,0,0,0.044023,0,0.17804,0,0.15576,1.1049,0,0,0.00020188,0.0061319,0,0,4.3673e-05,0,0.21046
0,0,0,0,0,0.33954,0.00069445,0.018081,0,0,0,0,0.10561,0,0.07422,0,0.291,1.252,0,0,0.0013164,0.018888,0,0,0,0,0.11265
0,0,0,0,0,0.23336,0.0001065,0.055695,0,0,0,0,0.1973,0,0.024096,0,0.42341,1.1049,0,0,0.0066854,0.045309,0,0,0,0,0.046959
0,0,0,0,0,0.12491,0,0.1336,0,0,0,0.00010918,0.28707,0,0.0060923,0,0.47978,0.75939,0,0,0.026441,0.084648,0,0,0,0,0.015245
0,0,0,0,0,0.052069,0,0.24961,0,0,0,0.00071194,0.32529,0,0.0011997,0,0.42341,0.40647,0,0.0001698,0.081445,0.12316,0,0,0,0,0.0038547
0,0,0,0,0,0.016904,0,0.36317,0,0,0,0.0036155,0.28707,0,0.00018397,0,0.291,0.16944,0,0.0011072,0.19538,0.13956,0,0,0,0,0.00087319
0.00012013,0,0,0,0,0.0042741,0,0.41153,0,0,0,0.0143,0.1973,0,0,0,0.15576,0.05501,0,0.0056231,0.36501,0.12324,0,0,0,0,0.00086086
0.00078334,0,0,0,0,0.00084162,0,0.36317,0,0,0,0.044046,0.10561,0,0,0,0.064932,0.013909,0,0.02224,0.53109,0.085181,0,0,0,0,0.0037807
0.0039781,0,0,0,0,0.00012907,0.00010503,0.24961,0,0,0,0.1058,0.044023,0,0,0,0.02108,0.0027388,0,0.068503,0.6018,0.048015,0,0,0,0,0.014953
0.015734,0,0,0,0,0,0.00068491,0.1336,0,0,0,0.19832,0.014292,0,0,7.6645e-05,0.0053299,0.00042001,0,0.16433,0.53109,0.029591,0,0,0,0,0.046058
0.048464,0,0,0,0,0,0.0034783,0.055695,0,0,0,0.29217,0.0036722,0,0,0.00049979,0.0010495,0,0,0.30701,0.36501,0.039102,0,0,0,0,0.11049
0.11626,0,0,0,0.00017078,0,0.013757,0.018081,0,0,0,0.34574,0.0010933,0,0,0.0025381,0.00016095,0,0,0.4467,0.19538,0.080642,0,0,0,0,0.20642
0.2172,0,4.3461e-05,0,0.0011136,0,0.042374,0.0045717,0,0,0,0.35331,0.0020479,0,0,0.010038,0,0,0,0.50617,0.081445,0.14807,0,0,0,0,0.30034
0.31602,0,0.0002834,0,0.0056555,0,0.10165,0.00090022,0,0,0,0.37027,0.007668,0,0,0.030921,0,0,0,0.4467,0.026441,0.21504,0,0,0,0,0.34033
0.3581,0,0.0014392,0,0.022368,0.00021558,0.18991,0.00013805,0,0,0,0.4727,0.023619,0,0,0.074175,0,0,0,0.30701,0.0066854,0.24362,0,0,0,0,0.30034
0.3164,0,0.0056922,0,0.068898,0.0014058,0.27631,0,0,0,0,0.68383,0.056659,0,0,0.13858,0,0,0,0.16433,0.0013164,0.21499,0,0,0,0,0.20642
0.21964,0,0.017533,0,0.16528,0.007139,0.3131,0,0,0,0,0.93694,0.10585,0,0,0.20163,0,0,9.9297e-05,0.068503,0.00020188,0.14776,0,0,0,0,0.11049
0.12868,0,0.04206,0,0.30878,0.028235,0.27631,0,0,0,0,1.106,0.15402,0,0,0.22858,0,0,0.0006475,0.02224,0,0.079091,0,0,0.00016766,0,0.046125
0.097581,0,0.078579,0,0.44927,0.086971,0.18991,0,0,0,0,1.0877,0.17452,0,0,0.20231,0,0,0.0032883,0.0056231,0,0.03297,0,0,0.0010933,0,0.015387
0.16703,0,0.11433,0,0.50909,0.20863,0.10165,0,0,0,0,0.88365,0.15402,0,0,0.14202,0,0,0.013005,0.0011072,0,0.010704,0,0,0.0055522,0,0.005983
0.36691,0,0.12955,0,0.44927,0.38978,0.042374,0,0,0,0,0.6099,0.10588,0,0,0.087798,0,0,0.040059,0.0001698,0.0001889,0.0027064,0,0,0.021959,0,0.0094547
0.67882,0,0.11433,0,0.30878,0.56712,0.013757,0,0,0,0,0.40938,0.05685,0,0,0.072884,0,0,0.096098,0,0.0012318,0.00053291,0,0,0.06764,0,0.026944
0.98666,0,0.078579,0,0.16528,0.64264,0.0034783,0,0,0,0,0.34494,0.024587,0,0,0.1107,0,0,0.17953,0,0.0062557,8.1725e-05,0,0,0.16226,0,0.06436
1.1179,0,0.04206,0,0.068898,0.56712,0.00068491,9.5888e-05,0,0,0,0.36939,0.011498,0,0,0.1906,0,0,0.26122,0,0.024742,0,0,0,0.30314,0,0.12024
0.98686,0,0.017597,0,0.022368,0.38978,0.00010503,0.00062527,0,0,0,0.38565,0.013737,0,0.00017529,0.27413,0,0,0.296,0,0.07621,0,0,0,0.44107,0,0.17495
0.68007,0,0.0061107,0,0.0056555,0.20863,0,0.0031754,0,0,0,0.33391,0.028684,0,0.001143,0.31014,0,0,0.26122,0,0.18282,0,2.0382e-05,0,0.4998,0,0.19824
0.37324,0,0.0035643,0,0.0011136,0.086971,0,0.012559,0,0,0,0.22852,0.052933,0,0.0058048,0.27363,0,0,0.17953,0,0.34155,0,0.00013291,0,0.4412,0,0.17495
0.19208,0,0.0086881,0,0.00017078,0.028235,0,0.038684,0,0,0,0.12217,0.076932,0,0.022958,0.18806,0,0,0.096098,0,0.49695,0,0.00067497,0,0.30401,0,0.12024
0.17477,0,0.025932,0,0,0.007139,0,0.092798,0,0,0,0.050929,0.087176,0,0.070717,0.10066,0.00021138,0,0.040059,0,0.56312,0,0.0026695,0,0.16666,0.00012899,0.06436
0.31384,0,0.062103,0,0,0.0014058,0,0.17337,0,0,0,0.016534,0.076932,0,0.16964,0.041963,0.0013784,0,0.013005,0,0.49695,0,0.0082228,0,0.085024,0.00084114,0.026829
0.56557,0,0.11602,0,0,0.00021558,0,0.25225,0,0,0,0.0041805,0.052875,0,0.31693,0.013623,0.007,0,0.0032883,0,0.34155,0,0.019725,0,0.075507,0.0042717,0.0087102
0.81972,0,0.16881,0,0,0,5.713e-05,0.28584,0,0,0,0.00082319,0.028302,0,0.46113,0.0035326,0.027686,0,0.0006475,0,0.18282,0,0.036852,0,0.13401,0.016895,0.0022023
