0,1,2,3,4,5,6,7,8,9,10,11,12
0.00022989,0.022601,0.057931,0.025155,0.036124,0.065244,0.0002548,8.6219e-05,0.00011146,0.02429,0.0066553,0,4.5759e-05
0.00035329,0.026631,0.059232,0.030566,0.036744,0.067843,0.00017106,5.6104e-05,0.00016602,0.025257,0.0053061,0,2.9776e-05
0.00053451,0.030892,0.06031,0.036582,0.036896,0.069452,0.00011307,3.5941e-05,0.00024345,0.025856,0.0041648,0,1.9075e-05
0.00079616,0.03528,0.061069,0.043104,0.036556,0.069997,7.3573e-05,2.2668e-05,0.00035146,0.026059,0.0032183,0,1.2031e-05
0.0011675,0.039666,0.061418,0.050002,0.035731,0.069452,4.7133e-05,1.4075e-05,0.00049952,0.025856,0.0024483,0,7.4699e-06
0.0016855,0.043907,0.061284,0.057104,0.034458,0.067843,2.9726e-05,8.6038e-06,0.00069896,0.025257,0.0018337,0,4.5663e-06
0.0023955,0.047847,0.060619,0.064204,0.032801,0.065244,1.8457e-05,0,0.00096286,0.02429,0.0013521,0,0
0.0033519,0.051332,0.05941,0.071067,0.030874,0.061772,1.1283e-05,0,0.0013058,0.022997,0.0010184,0,0
0.0046175,0.054218,0.057719,0.077444,0.028744,0.057578,0,0,0.0017435,0.021435,0.0007618,0,0
0.0062623,0.056377,0.055565,0.083086,0.026542,0.052837,0,0,0.0022918,0.01967,0.00059072,0,0
0.0083612,0.057714,0.053078,0.087768,0.024377,0.047734,0,0,0.0029658,0.017771,0.00049595,0,0
0.010991,0.058167,0.0504,0.091272,0.022389,0.042455,0,0,0.0037785,0.015806,0.00047365,0,0
0.014223,0.057714,0.047699,0.093448,0.02067,0.037175,0,0,0.0047393,0.01384,0.00052615,0,0
0.01812,0.056377,0.045158,0.094199,0.019315,0.032047,0,0,0.0058523,0.011931,0.00066268,0,0
0.022728,0.054218,0.042966,0.093495,0.018403,0.027198,0,0,0.0071146,0.010125,0.00090029,0,0
0.028066,0.051332,0.041303,0.091373,0.017997,0.022725,0,0,0.0085151,0.0084601,0.0012646,0,0
0.034119,0.047847,0.040335,0.08794,0.018139,0.018693,0,0,0.010033,0.0069591,0.0017906,0,0
0.040835,0.043907,0.040198,0.083359,0.018874,0.015174,0,0,0.011639,0.0056356,0.0025232,0,0
0.048115,0.039666,0.040996,0.077846,0.020184,0.012128,0,0,0.013292,0.0045004,0.0035173,0,0
0.055815,0.03528,0.042795,0.071646,0.022077,0.0095675,0,0,0.014944,0.0035386,0.004831,0,0
0.063743,0.030904,0.04562,0.065027,0.024538,0.0074699,0,0,0.016542,0.0027445,0.0065518,0,0
0.071668,0.02665,0.049454,0.058256,0.02758,0.0058026,0,0,0.018026,0.0021038,0.0087479,0,0
0.079329,0.022632,0.054274,0.051589,0.031123,0.00453,0,0,0.019339,0.0016004,0.011499,0,0
0.086448,0.018933,0.059937,0.045256,0.035161,0.0036187,0,0,0.020427,0.0012182,0.014881,0,0
0.092745,0.01561,0.06636,0.039456,0.039662,0.0030416,0,0,0.02124,0.00094196,0.018958,0,0
0.097958,0.012697,0.073391,0.034343,0.044597,0.002782,0,0,0.021744,0.00075905,0.023779,0,0
0.10186,0.010207,0.080872,0.03003,0.049937,0.0028354,0,0,0.021914,0.00065997,0.029363,0,0
0.10428,0.0081367,0.088636,0.026588,0.055668,0.003212,0,0,0.021744,0.00063891,0.035697,0,0
0.10509,0.0064712,0.096511,0.024044,0.061744,0.0039367,1.0507e-05,0,0.02124,0.00069405,0.042723,0,0
0.10428,0.0051881,0.10433,0.022387,0.068149,0.0050485,1.7188e-05,0,0.020427,0.00082745,0.05034,0,0
0.10186,0.0042625,0.11192,0.021571,0.074856,0.0065993,2.7681e-05,0,0.019339,0.0010449,0.058396,0,0
0.097958,0.0036702,0.11914,0.021524,0.08184,0.0086501,4.389e-05,0,0.018026,0.0013553,0.06669,0,0
0.092745,0.0033905,0.12586,0.022145,0.089072,0.011267,6.8512e-05,0,0.016542,0.0017699,0.074982,0,0
0.086448,0.003408,0.13194,0.023318,0.096524,0.014516,0.00010529,0,0.014944,0.0023016,0.082997,0,0
0.079329,0.0037129,0.1373,0.024909,0.10417,0.018453,0.00015929,0,0.013292,0.002963,0.090445,0,0
0.071668,0.0043004,0.14186,0.026775,0.11198,0.023121,0.00023727,0,0.011639,0.0037654,0.097034,0,0
0.063743,0.0051696,0.14558,0.028772,0.11994,0.028521,0.00034793,0,0.010033,0.0047119,0.10249,0,0
0.055815,0.0063207,0.14848,0.030755,0.12803,0.034673,0.0005023,0,0.0085151,0.0058185,0.10657,0,0
0.048115,0.0077524,0.15052,0.032586,0.13623,0.041498,0.00071391,0,0.0071146,0.0070734,0.10913,0,0
0.040835,0.0094587,0.15177,0.034143,0.1445,0.048897,0.00099894,0,0.0058523,0.0084658,0.11001,0,0
0.034119,0.011426,0.15234,0.035322,0.15283,0.056722,0.0013761,0,0.0047393,0.0099752,0.10918,0,0
0.028066,0.013629,0.15231,0.036041,0.16116,0.064778,0.0018663,0,0.0037785,0.011571,0.10671,0,0
0.022728,0.01603,0.15181,0.036249,0.16945,0.072832,0.0024918,0,0.0029658,0.013215,0.1027,0,0
0.01812,0.018577,0.15097,0.035919,0.17759,0.080618,0.0032754,0,0.0022918,0.014858,0.097358,0,0
0.014223,0.021194,0.14992,0.035057,0.18549,0.087852,0.0042387,0,0.0017435,0.016446,0.090936,0,0
0.010991,0.023829,0.14879,0.033696,0.19298,0.094251,0.0054002,0,0.0013058,0.017922,0.083728,0,0
0.0083612,0.026398,0.14767,0.031873,0.19989,0.099549,0.0067734,0,0.00096286,0.019228,0.076054,0,0
0.0062623,0.028779,0.14663,0.029709,0.20603,0.10351,0.008364,0,0.00071146,0.020308,0.068237,0,0
0.0046175,0.030895,0.1457,0.027262,0.21118,0.10597,0.010168,0,0.00051997,0.021117,0.060595,0,0
0.0033519,0.032663,0.1449,0.024629,0.21513,0.1068,0.01217,0,0.00038439,0.021618,0.053417,0,0
0.0023955,0.034012,0.14423,0.021906,0.21769,0.10597,0.014339,0,0.00029567,0.021788,0.046962,0,0
0.0016855,0.034893,0.14362,0.019181,0.2187,0.10351,0.016634,0,0.00024753,0.021618,0.041445,0,0
0.0011675,0.035279,0.14305,0.016535,0.21806,0.099549,0.018996,0,0.00023673,0.021117,0.037038,0,0
0.00079616,0.035173,0.14249,0.014043,0.21571,0.094251,0.021358,0,0.0002632,0.020308,0.033867,0,0
0.00053451,0.034604,0.14193,0.011741,0.21167,0.087852,0.023641,0,0.00033025,0.019228,0.032013,0,0
0.00035329,0.033633,0.14136,0.0096695,0.20604,0.080649,0.025763,0,0.00044469,0.017922,0.031513,0,0
0.00030163,0.032347,0.14082,0.0078496,0.19896,0.072883,0.02764,0,0.00061702,0.016446,0.03236,0,0
0.00026463,0.030857,0.14034,0.0062879,0.19066,0.064861,0.029193,0,0.00086146,0.014858,0.034508,0,0
0.00028188,0.029288,0.13998,0.0049809,0.18139,0.056853,0.030356,0,0.0011959,0.013215,0.037869,0,0
0.00035734,0.027778,0.1398,0.0039179,0.17141,0.049102,0.031076,0,0.0016373,0.011571,0.042312,0,0
0.00050303,0.026466,0.13985,0.0030832,0.16103,0.041813,0.03132,0,0.0022205,0.0099752,0.047695,0,0
0.00071887,0.025489,0.14015,0.0024597,0.1505,0.03515,0.031076,0,0.0029648,0.0084658,0.053777,0,0
0.0010876,0.024967,0.1407,0.0020309,0.14008,0.029231,0.030356,0,0.0038972,0.0070734,0.060335,0,0
0.00162,0.025004,0.14144,0.0017831,0.12997,0.024138,0.029193,0,0.0050433,0.0058185,0.067105,0,0
0.0023756,0.025677,0.14233,0.0017064,0.12032,0.019918,0.02764,0,0.0064253,0.0047119,0.073805,0,0
0.0034295,0.02703,0.14323,0.0017958,0.11122,0.01659,0.025763,0,0.0080592,0.0037567,0.08015,0,0
0.0048743,0.029073,0.14403,0.0020512,0.10275,0.014158,0.023641,0,0.0099518,0.0029486,0.085866,0,0
0.0068204,0.031776,0.1446,0.0024766,0.094908,0.012615,0.021358,0,0.012098,0.0022785,0.090702,0,0
0.0093955,0.035071,0.14482,0.0030794,0.08768,0.011949,0.018996,0,0.01448,0.0017334,0.094452,0,0
0.012742,0.038852,0.14461,0.0038688,0.081027,0.012149,0.016634,0,0.017061,0.0012983,0.096969,0,0
0.017013,0.042977,0.14388,0.0048533,0.074903,0.013208,0.014339,0,0.019791,0.00095729,0.098172,0,0
0.022363,0.047277,0.14262,0.0060389,0.069261,0.015118,0.01217,0,0.022603,0.00069492,0.098055,0,0
0.02894,0.051561,0.14085,0.0074265,0.064047,0.017873,0.010168,0,0.025413,0.00049663,0.096672,0,0
0.036871,0.05563,0.13857,0.0090093,0.059278,0.021455,0.008364,0,0.028129,0.00034943,0.094222,0,0
0.046246,0.059283,0.13593,0.010771,0.05492,0.025838,0.0067899,0,0.030654,0.00024204,0.090881,0,0
0.057107,0.062334,0.13299,0.012677,0.050979,0.03097,0.0054272,0,0.032887,0.00016506,0.086911,0,0
0.069424,0.064623,0.12985,0.014706,0.047472,0.036776,0.0042821,0,0.034735,0.00011081,0.082601,0,0
0.08309,0.066023,0.12664,0.016795,0.044433,0.043143,0.0033442,0,0.036119,7.3244e-05,0.07825,0,0
0.097904,0.066451,0.12343,0.018883,0.041856,0.049925,0.0025992,0,0.036975,6.4673e-05,0.074147,0,0
0.11357,0.065875,0.1203,0.020901,0.039757,0.05694,0.0020314,0,0.037265,5.8363e-05,0.070543,0,0
0.1297,0.064311,0.11734,0.022777,0.038127,0.063972,0.0016259,0,0.036975,6.4078e-05,0.067641,0,0
0.14583,0.061823,0.11458,0.024436,0.036939,0.070781,0.001371,0,0.036119,8.3024e-05,0.06558,0,0
0.16142,0.058517,0.11205,0.025809,0.036134,0.077094,0.0012595,0,0.034735,0.00011824,0.064425,0,0
0.1759,0.054534,0.10977,0.026838,0.035677,0.08271,0.00129,0,0.032887,0.00017048,0.064166,0,0
0.18871,0.050038,0.10773,0.027481,0.03547,0.087359,0.0014674,0,0.030654,0.00025793,0.064722,0,0
0.19932,0.045195,0.10594,0.0277,0.035429,0.090839,0.0018037,0,0.028129,0.00038419,0.065946,0,0
0.20726,0.040197,0.10436,0.027492,0.035446,0.092993,0.0023172,0,0.025413,0.00056337,0.06764,0,0
0.21218,0.035198,0.10294,0.026865,0.035495,0.093722,0.0030318,0,0.022603,0.00081332,0.069572,0,0
0.21384,0.030342,0.1017,0.025853,0.035479,0.092993,0.0039759,0,0.019791,0.001156,0.071491,0,0
0.21218,0.025751,0.10055,0.024503,0.035358,0.090839,0.0051801,0,0.017061,0.0016175,0.073152,0,0
0.20726,0.021516,0.099436,0.022878,0.035113,0.087359,0.0066744,0,0.01448,0.0022282,0.074327,0,0
0.19932,0.017699,0.098306,0.021052,0.034755,0.08271,0.0084853,0,0.012098,0.0030219,0.074828,0,0
0.18871,0.014333,0.0971,0.019104,0.034308,0.077094,0.010632,0,0.0099518,0.0040347,0.074513,0,0
0.1759,0.011427,0.095764,0.017114,0.033848,0.070745,0.013116,0,0.0080592,0.0053035,0.073298,0,0
0.16142,0.0089692,0.094256,0.015159,0.03343,0.063913,0.015945,0,0.0064253,0.0068633,0.071161,0,0
0.14583,0.0069308,0.092544,0.013312,0.033132,0.056846,0.019083,0,0.0050433,0.008744,0.068135,0,0
0.1297,0.0052727,0.090615,0.011633,0.033027,0.049776,0.022485,0,0.0038972,0.010967,0.064344,0,0
0.11357,0.0039491,0.088498,0.010175,0.033181,0.042909,0.026084,0,0.0029648,0.013543,0.059868,0,0
0.097904,0.0029119,0.086177,0.0089779,0.033637,0.036417,0.029788,0,0.0022205,0.016464,0.054892,0,0
0.08309,0.0021138,0.083701,0.0080695,0.034414,0.030427,0.033492,0,0.0016373,0.019705,0.049601,0,0
0.069424,0.0015107,0.081115,0.0074676,0.035502,0.025029,0.037072,0,0.0011886,0.023218,0.044184,0,0
0.057107,0.0010629,0.078461,0.0071788,0.036859,0.020269,0.040399,0,0.00084943,0.026934,0.038824,0,0
0.046246,0.00073623,0.075762,0.0071997,0.038415,0.01616,0.043342,0,0.00059765,0.030759,0.033693,0,0
0.036871,0.00050207,0.073106,0.0075176,0.040064,0.012684,0.045778,0,0.00041398,0.034583,0.028922,0,0
0.02894,0.00033707,0.070485,0.0081109,0.041713,0.0098014,0.047602,0,0.00028231,0.03828,0.024685,0,0
0.022363,0.00022279,0.067917,0.0089493,0.043223,0.0074565,0.048731,0,0.00018953,0.041715,0.021055,0,0
0.017013,0.00014497,0.065412,0.0099946,0.044472,0.0055847,0.049113,0,0.00012527,0.044754,0.018118,0,0
0.012742,9.2873e-05,0.062976,0.011201,0.045346,0.0041179,0.048731,0,8.1518e-05,0.04727,0.015937,0,0
0.0093955,5.8574e-05,0.060618,0.012515,0.045758,0.0029893,0.047602,0,5.2222e-05,0.049153,0.014564,0,0
0.0068204,3.637e-05,0.058354,0.013879,0.045628,0.0021363,0.045778,0,3.2936e-05,0.050318,0.014042,0,0
0.0048743,2.2232e-05,0.056213,0.015232,0.044922,0.0015031,0.043342,0,2.045e-05,0.050713,0.014405,0,0
0.0034295,0,0.054237,0.016511,0.04364,0.0010412,0.040399,0,1.2501e-05,0.050318,0.015681,0,0
0.0023756,0,0.052488,0.017656,0.041812,0.00071001,0.037072,0,0,0.049153,0.017894,0,0
0.00162,2.2474e-05,0.051038,0.01861,0.039499,0.00047668,0.033492,0,0,0.04727,0.021056,0,0
0.0010876,3.6766e-05,0.049969,0.019328,0.036789,0.00031507,0.029788,0,0,0.044754,0.025165,0,0
0.00071887,5.9212e-05,0.049351,0.019771,0.033787,0.00024111,0.026084,0,0,0.041715,0.030199,0,0
0.00046778,9.3885e-05,0.049299,0.019916,0.030611,0.00019038,0.022485,0,0,0.03828,0.036106,0,0
0.00029967,0.00014655,0.04983,0.019756,0.027382,0.00017793,0.019083,0,0,0.034583,0.0428,0,0
0.000189,0.00022522,0.050979,0.019289,0.024217,0.00020221,0.015945,0,0,0.030759,0.050153,0,0
0.00011735,0.00034074,0.052733,0.01855,0.021225,0.0002668,0.013116,0,0,0.026934,0.057995,0,0
7.1736e-05,0.00050754,0.055041,0.017563,0.018502,0.0003617,0.010621,0,0,0.023218,0.066113,0,0
0,0.00074425,0.057809,0.016381,0.016125,0.00054723,0.0084681,0,0,0.019705,0.074256,0,0
0,0.0010745,0.060902,0.015039,0.014151,0.0008151,0.0066467,0,0,0.016464,0.082145,0,0
0,0.0015271,0.064153,0.013599,0.012636,0.0011953,0.0051362,0,0,0.013543,0.089487,0,0
0,0.0021368,0.067375,0.012115,0.011597,0.0017256,0.0039074,0,0,0.010967,0.095987,0,0
0,0.0029436,0.070371,0.010638,0.011043,0.0024525,0.0029265,0,0,0.008744,0.10136,0,0
0,0.0039921,0.072953,0.0092171,0.010966,0.0034317,0.0021579,0,0,0.0068633,0.10539,0,0
0,0.0053301,0.074952,0.0078926,0.011347,0.0047274,0.0015664,0,0,0.0053035,0.10789,0,0
0,0.0070063,0.076227,0.0066991,0.012151,0.0064112,0.0011195,0,0,0.0040347,0.10874,0,0
0,0.0090668,0.076724,0.0056638,0.013331,0.0085601,0.00078766,0,0,0.0030219,0.10789,0,0
0,0.011551,0.076391,0.004808,0.014843,0.011252,0.00054559,0,0,0.0022282,0.10539,0,0
0,0.014489,0.075255,0.0041478,0.016597,0.014561,0.00037206,0,0,0.0016175,0.10136,0,0
0,0.017891,0.073409,0.0036958,0.018523,0.018552,0.00024979,0,0,0.001156,0.095963,0,0
0,0.02175,0.070952,0.0034622,0.020537,0.023269,0.0001651,0,5.4941e-06,0.00081332,0.089447,0,0
0,0.026032,0.068053,0.0034561,0.022552,0.028733,0.00010743,0,8.9878e-06,0.00056337,0.082082,0,0
0,0.030673,0.064888,0.0036864,0.024479,0.034931,6.8825e-05,0,1.4475e-05,0.00038419,0.074154,0,0
0,0.035581,0.061638,0.0041613,0.026235,0.041807,4.3407e-05,0,2.2951e-05,0.00025793,0.065954,0,0
0,0.040635,0.058475,0.0048883,0.027747,0.04926,2.6952e-05,0,3.5826e-05,0.00017048,0.057752,0,0
0,0.045687,0.055547,0.0058728,0.028956,0.057143,1.6475e-05,0,5.5057e-05,0.00011093,0.049785,0,0
0,0.050571,0.05297,0.0071163,0.029825,0.065259,0,0,8.3299e-05,7.1067e-05,0.042252,0,0
0,0.055109,0.050819,0.0086144,0.030337,0.073373,0,0,0.00012407,4.4822e-05,0.035303,0,0
0,0.059123,0.04913,0.010354,0.030502,0.081216,0,0,0.00018194,2.783e-05,0.029039,0,0
0,0.062447,0.047892,0.012313,0.030347,0.088505,0,0,0.00026266,1.7012e-05,0.023517,0,0
0,0.064934,0.047089,0.014456,0.029951,0.094952,0,0,0.00037332,0,0.018749,0,0
0,0.066474,0.04665,0.016736,0.029381,0.10029,0,0,0.00052237,0,0.014716,0,0
0,0.066995,0.046502,0.019091,0.028732,0.10428,0,0,0.00071959,0,0.011372,0,0
0,0.066474,0.04657,0.021451,0.028108,0.10677,0,0,0.00097591,0,0.0086513,0,0
0,0.064934,0.046787,0.023735,0.027613,0.10762,0,0,0.001303,0,0.0064795,0,0
0,0.062447,0.047095,0.02586,0.027343,0.1068,0,0,0.0017128,0,0.0047777,0,0
0,0.059123,0.047459,0.027736,0.02738,0.10435,0,0,0.0022165,0,0.0034683,0,0
0,0.055109,0.047859,0.029295,0.027782,0.1004,0,0,0.0028239,0,0.0024786,0,0
0,0.050571,0.048295,0.030462,0.028579,0.095117,0,0,0.003542,0,0.0017439,0,0
0,0.045704,0.048777,0.031185,0.029772,0.088755,0,0,0.0043737,0,0.001208,0,0
0,0.040663,0.049321,0.031429,0.031325,0.08159,0,0,0.0053171,0,0.00082378,0,0
0,0.035627,0.049943,0.031185,0.033175,0.07392,0,0,0.0063637,0,0.00055306,0,0
0,0.030746,0.050645,0.030462,0.035227,0.06605,0,0,0.0074983,0,0.00036555,0,0
0,0.026145,0.051416,0.029295,0.037366,0.058266,0,0,0.0086982,0,0.00023787,0,0
0,0.021925,0.052225,0.027736,0.039462,0.050832,0,0,0.0099337,0,0.00015238,0,0
0,0.018156,0.05302,0.025853,0.04138,0.043972,0,0,0.011169,0,9.6108e-05,0,0
