0,1,2,3,4,5,6,7,8,9,10
0,0,0,0,0,0,0,0,0.01494,0,0
0,0,0,0,0,0,0,0.00597,0.02218,0,0
0,0,0,0,0,0,0,0.00792,0.01874,0,0
0,0,0,0,0,0,0,0,0.01722,0.00074,0
0,0,0,0,0,0,0,0.02163,0.02836,0.06398,0
0,0,0,0,0,0,0,0.08859,0.02873,0.03069,0
0,0,0,0,0,0,0,0.06058,0,0.05228,0
0,0,0.01613,0,0,0,0,0,0,0.07585,0
0.08356,0,0,0,0,0,0,0,0,0,0
0.13341,0,0,0,0,0.11034,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0.19369,0,0,0,0,0,0,0,0
0,0,0.00078,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.01269,0,0,0,0,0,0,0,0,0,0
0.0766,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.01314,0,0,0
0,0,0,0,0,0,0,0.08068,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.03442,0,0.0325,0,0,0
0,0,0,0,0,0.01068,0,0.04478,0,0,0
0,0,0.02482,0,0,0,0,0.01863,0,0,0
0,0,0.06639,0,0,0,0,0.00164,0,0,0
0,0,0,0,0,0,0,0.01186,0,0,0
0,0,0,0,0,0,0,0.04156,0,0,0
0,0,0,0,0,0,0,0.03547,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0.03768,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.03035,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.02883,0,0,0,0,0
0,0,0,0,0,0.08763,0,0,0,0,0
0,0,0,0,0,0.00537,0,0,0,0.07781,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.24681,0,0,0,0,0,0,0,0,0
0,0.00598,0,0,0,0,0,0,0,0,0
0,0,0.06869,0,0,0,0,0,0,0.10791,0
0,0,0.00301,0,0,0,0,0,0.03426,0.01219,0
0,0,0,0,0,0,0,0,0.02839,0,0
0,0.05772,0,0,0,0,0,0,0.00593,0,0
0,0.12236,0,0,0,0,0,0,0.02275,0,0
0,0,0,0,0,0,0,0,0.06218,0,0
0,0,0,0,0,0,0,0,0.0761,0.18204,0
0,0,0,0,0,0,0,0,0.05097,0.05637,0
0,0,0.06496,0,0,0,0,0,0.02169,0,0
0,0.02216,0,0,0,0,0,0,0.0098,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.0153,0,0,0,0,0,0,0,0,0
0,0.09602,0,0,0,0,0,0,0,0,0
0,0.07826,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.06904,0,0,0,0,0,0
0,0,0,0,0.0154,0,0,0,0,0,0
0,0,0,0,0.01014,0,0,0,0,0,0
0,0,0,0,0.02926,0,0,0,0,0,0
0,0,0,0,0.00093,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.03177,0,0,0
0,0,0,0,0,0,0,0.02249,0,0,0
0,0,0,0,0,0,0,0.00431,0,0,0
0,0,0,0,0,0,0,0.00765,0,0,0
0,0,0,0,0.03093,0,0,0.0248,0,0,0
0,0,0,0,0.02165,0,0,0,0,0,0
0.00889,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.08129,0,0
0,0,0,0,0,0,0,0,0.08998,0,0
0,0,0,0,0.07672,0,0,0,0.04974,0,0
0,0,0,0,0.16349,0,0,0,0.01647,0,0
0.04001,0,0,0,0.13282,0,0,0,0.00013,0,0
0,0,0,0,0.05819,0,0,0,0,0,0
0,0,0,0,0.00563,0,0,0,0,0,0
0,0,0,0,0.00805,0,0,0,0,0,0
0,0,0,0,0.05192,0,0,0,0.00165,0,0
0,0,0,0,0.09543,0,0,0,0,0,0
0,0,0,0,0.03086,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.14223,0,0,0,0,0
0,0,0,0,0,0.07786,0,0,0,0,0
0,0,0,0,0,0.02767,0,0,0,0,0
0,0,0.1472,0,0,0.04533,0,0,0,0,0
0,0,0.09451,0,0,0.10192,0,0,0,0,0
0,0,0,0,0,0.0425,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00306,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.02725,0,0,0
0,0,0,0,0,0,0,0.02213,0,0,0
0,0,0,0,0,0,0,2e-05,0,0,0
0,0,0,0,0,0,0,0.0086,0,0,0
0,0,0,0,0,0,0,0.01057,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.01722,0,0,0,0,0
0,0,0,0,0,0.07677,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0233,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.01066,0,0,0,0,0
0,0,0,0,0,0.09585,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0.12311,0,0,0,0,0,0,0,0
0,0,0.00126,0,0,0,0,0,0.02609,0,0
0,0,0,0,0,0,0,0,0.12173,0,0
0,0,0,0,0,0,0,0,0.01545,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.10595,0,0,0,0,0,0,0,0,0
0,0.11253,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.01483,0.05784,0.03766,0
0,0,0,0,0,0,0,0.04749,0.07728,0,0
0,0,0,0,0,0,0,0,0.00631,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.00082,0,0
0,0,0,0,0,0,0,0,0.06245,0,0
0,0,0,0,0,0,0,0,0.07005,0.01862,0
0,0,0,0,0,0,0,0,0.04839,0.00072,0
0,0,0,0,0,0,0,0.08636,0.03534,0.00401,0
0,0,0,0,0,0,0,0.00414,0.04202,0.01521,0
0,0,0,0,0,0,0,0,0.04273,0,0
0,0,0,0,0,0,0,0,0.00133,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.03073,0,0,0,0,0,0,0,0,0
0,0.00023,0,0,0,0,0,0,0,0.00414,0
0,0.00547,0,0,0,0,0,0,0,0.12886,0
0,0.03747,0,0,0,0,0,0,0,0,0
0,0.00856,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.1158,0,0,0,0,0,0
0,0.01546,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0117,0.07959,0
0,0,0,0,0,0,0,0,0.06839,0,0
0,0,0,0,0,0,0,0,0.07567,0,0
0,0,0,0,0,0,0.07795,0,0.01585,0,0
0,0,0,0,0,0,0.04198,0,0,0,0
0,0,0,0,0,0,0.0175,0,0,0,0
0,0,0,0,0,0,0.02292,0,0,0,0
0,0,0,0,0,0,0.03256,0,0,0,0
0,0,0,0,0,0,0.03691,0,0,0,0
0,0,0,0,0,0.00838,0.03539,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.00603,0,0
0,0,0,0,0,0,0,0,0.08897,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.05659,0,0
0,0,0,0,0,0,0,0,0.12704,0,0
0,0,0,0,0,0,0,0,0.03472,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.00685,0,0,0,0,0
0,0,0,0,0,0.02322,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.00575,0,0,0,0,0
0,0,0,0,0,0.15507,0,0,0,0,0
0,0,0,0,0,0.16018,0,0,0,0,0
0,0,0,0,0,0.11736,0,0,0,0,0
0,0,0,0,0,0.09096,0,0,0,0,0
0,0,0,0,0,0.08137,0,0,0,0,0
0,0,0,0,0,0.0533,0,0,0,0,0
0,0,0,0,0,0.02158,0,0,0,0,0
0,0,0,0,0,0.03924,0,0,0,0,0
0,0,0,0,0,0.01997,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.05971,0,0,0,0,0,0,0,0,0
0,0.02636,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.01016,0,0,0,0,0,0,0,0,0,0
0,0.0493,0,0,0,0.05552,0,0,0,0,0
0,0.18022,0,0,0,0,0,0,0,0,0
0,0.03022,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.00343,0,0,0.08713,0,0
0,0,0,0,0,0,0,0,0.0529,0,0
0,0,0,0,0,0,0,0,0,0.17853,0
0,0,0,0,0,0.05484,0,0,0,0.03325,0
0,0,0,0,0,0.1056,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.05231,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.08698,0,0.0129,0,0,0,0,0
0,0,0,0.15642,0,0,0,0,0,0,0
0,0,0,0.19547,0,0,0,0,0,0,0
0,0.01147,0,0.25283,0,0,0,0,0,0,0
0,0,0,0.25378,0,0,0,0,0,0,0
0,0,0,0.16106,0,0.11396,0,0,0,0,0
0,0,0,0.03611,0,0.03411,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.04548,0,0,0,0,0,0,0
0,0,0,0.12342,0,0,0,0,0,0,0
0,0,0,0.12161,0,0,0,0,0,0,0
0,0,0,0.0307,0,0,0,0.02346,0,0,0
0,0,0,0,0,0,0,0.00859,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.07394,0,0,0,0,0,0,0
0,0,0,0.13854,0,0,0,0.02431,0,0,0
0,0,0,0.12146,0,0,0,0.06975,0,0.17002,0
0,0.05765,0,0.00043,0,0,0,0.05347,0,0.03254,0
0,0,0,0,0,0,0,0.01037,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
